file,function,changes_in_30_days,initial_commit_date
apps/web/src/views/Home/hooks/useObserver.ts,addObserverOnce,1,2023-09-28 03:29:13+00:00
apps/web/src/views/Home/hooks/useObserver.ts,(anonymous),7,2023-09-28 03:29:13+00:00
apps/web/src/views/Home/hooks/useObserver.ts,IntersectionObserver,2,2023-09-28 03:29:13+00:00
apps/web/src/views/Home/hooks/useObserver.ts,addObserver,1,2023-09-28 03:29:13+00:00
apps/web/src/views/Home/hooks/useObserver.ts,useObserverOnce,1,2023-09-28 03:29:13+00:00
apps/web/src/views/Home/hooks/useObserver.ts,useObserver,1,2023-09-28 03:29:13+00:00
apps/web/src/views/Home/utils/api.ts,getStrapiURL,1,2023-09-28 03:29:13+00:00
apps/web/src/views/Home/utils/api.ts,fetchAPI,1,2023-09-28 03:29:13+00:00
apps/web/src/views/Home/utils/getLanguageCodeFromLS.ts,getLanguageCodeFromLS,1,2023-09-28 03:29:13+00:00
apps/web/src/views/Home/utils/transformArticle.ts,article.attributes?.categories?.data?.map,4,2023-09-28 03:29:13+00:00
packages/uikit/src/components/Svg/Icons/BarChart.tsx,BarChartIcon,1,2023-09-28 03:29:13+00:00
packages/uikit/src/components/Svg/Icons/Base.tsx,BaseIcon,2,2023-09-28 03:29:13+00:00
packages/uikit/src/components/Svg/Icons/BinanceChain.tsx,Icon,2,2023-09-28 03:29:13+00:00
packages/uikit/src/components/Svg/Icons/FavoriteBorder.tsx,FavoriteBorderIcon,1,2023-09-28 03:29:13+00:00
packages/uikit/src/components/Svg/Icons/Governance.tsx,GovernanceIcon,1,2023-09-28 03:29:13+00:00
packages/uikit/src/components/Svg/Icons/InsertChartOutlined.tsx,InsertChartOutlinedIcon,1,2023-09-28 03:29:13+00:00
packages/uikit/src/components/Svg/Icons/Store.tsx,StoreIcon,1,2023-09-28 03:29:13+00:00
apis/routing/src/subgraphPoolBackup.ts,(anonymous),2,2023-09-28 06:59:44+00:00
apis/routing/src/subgraphPoolBackup.ts,handleScheduled,1,2023-09-28 06:59:44+00:00
apps/web/src/views/Home/components/Banners/OpBnbBanner.tsx,OpBnbLogo,2,2023-09-28 12:27:34+00:00
packages/uikit/src/widgets/Menu/index.stories.tsx,(anonymous),1,2023-09-29 00:10:12+00:00
apps/web/src/hooks/useContract.ts,useFixedStakingContract,1,2023-09-29 12:38:07+00:00
apps/web/src/pages/simple-staking/index.tsx,FixedStakingPage,1,2023-09-29 12:38:07+00:00
apps/web/src/utils/addressHelpers.ts,getFixedStakingAddress,1,2023-09-29 12:38:07+00:00
apps/web/src/utils/contractHelpers.ts,getFixedStakingAddress,1,2023-09-29 12:38:07+00:00
apps/web/src/utils/contractHelpers.ts,getFixedStakingContract,1,2023-09-29 12:38:07+00:00
apps/web/src/utils/formatTime.ts,formatTime,4,2023-09-29 12:38:07+00:00
apps/web/src/utils/getLiquidityUrlPathParts.ts,getLiquidityUrlPathParts,1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/AmountWithUSDSub.tsx,AmountWithUSDSub,2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/AprCell.tsx,AprCell,1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/AprFooter.tsx,AprFooter,1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/AprRange.tsx,calculateAPRPercent,1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/ClaimModal.tsx,(anonymous),16,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/ClaimModal.tsx,stakingToken,4,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/DisclaimerCheckBox.tsx,(anonymous),1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/FixedStakingCalculator.tsx,(anonymous),10,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/FixedStakingCard.tsx,(anonymous),4,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/FixedStakingCardBody.tsx,(anonymous),1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/FixedStakingCardFooter.tsx,(anonymous),1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/FixedStakingModal.tsx,(anonymous),27,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/FixedStakingOverview.tsx,(anonymous),8,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/FixedStakingOverview.tsx,DiffDuration,4,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/FixedStakingRow.tsx,(anonymous),28,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/FixedStakingRow.tsx,FixedStakingRow,4,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/HarvestModal.tsx,(anonymous),2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/LockedFixedTag.tsx,LockedFixedTag,1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/ModalTitle.tsx,ModalTitle,3,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/RestakeFixedStakingModal.tsx,(anonymous),5,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/StakeConfirmModal.tsx,StakeConfirmModal,2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/StakedLimitEndOn.tsx,StakedLimitEndOn,3,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/StakedPositionSection.tsx,InfoSection,6,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/StakedPositionSection.tsx,(anonymous),30,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/StakingModalTemplate.tsx,(anonymous),42,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/UnlockedFixedTag.tsx,UnlockedFixedTag,1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/UnstakeBeforeEndedModal.tsx,(anonymous),12,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/UnstakeBeforeEndedModal.tsx,stakingToken,2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/UnstakeModal.tsx,(anonymous),1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/components/WithdrawalMessage.tsx,WithdrawalMessage,1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useCalculateProjectedReturnAmount.ts,(anonymous),2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useCalculateProjectedReturnAmount.ts,useCalculateProjectedReturnAmount,2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useFixedStakeAPR.ts,(anonymous),1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useFixedStakeAPR.ts,useFixedStakeAPR,1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useHandleWithdrawSubmission.ts,useHandleWithdrawSubmission,2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useHandleWithdrawSubmission.ts,(anonymous),6,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useIsBoost.ts,useIsBoost,1,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useSelectedPeriod.tsx,(anonymous),20,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useSelectedPeriod.tsx,useSelectedPeriod,2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useStakedPools.ts,useCurrentDay,2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useStakedPools.ts,useShouldNotAllowWithdraw,2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useStakedPools.ts,getBalanceAmount,2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useStakedPools.ts,(anonymous),12,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useStakedPools.ts,poolIndexes.map,4,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/hooks/useStakedPools.ts,useMemo,2,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/index.tsx,(anonymous),71,2023-09-29 12:38:07+00:00
apps/web/src/views/FixedStaking/index.tsx,FixedStaking,4,2023-09-29 12:38:07+00:00
packages/uikit/src/components/ButtonMenu/types.ts,(anonymous),1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/Card/Card.tsx,Card,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/RoiCard.tsx,?,2,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,roiCalculatorReducer,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,(anonymous),4,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,setCompoundingFrequency,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,setPrincipalFromUSDValue,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,setStakingDuration,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,toggleCompounding,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,toggleEditingCurrency,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,setCalculatorMode,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,setTargetRoi,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,useRoiCalculatorReducer,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/RoiCalculatorModal/useRoiCalculatorReducer.ts,DefaultCompoundStrategy,1,2023-09-29 12:38:07+00:00
packages/uikit/src/components/Svg/Icons/StarCircle.tsx,StarCircle,1,2023-09-29 12:38:07+00:00
packages/widgets-internal/pool/withCollectModal.tsx,BalanceWithActions,2,2023-09-29 12:38:07+00:00
apps/web/src/pages/api/affiliates-program/affiliate-fee-create.ts,affiliateFeeCreate,2,2023-10-03 02:09:38+00:00
apps/web/src/pages/api/affiliates-program/affiliate-login.ts,affiliateLogin,2,2023-10-03 02:09:38+00:00
apps/web/src/pages/api/affiliates-program/affiliate-nonce.ts,affiliateNonce,1,2023-10-03 02:09:38+00:00
apps/web/src/pages/api/affiliates-program/user-register-fee.ts,userRegisterFee,2,2023-10-03 02:09:38+00:00
apps/web/src/hooks/useViewport.ts,(anonymous),3,2023-10-04 00:25:42+00:00
apps/web/src/hooks/useViewport.ts,useViewport,1,2023-10-04 00:25:42+00:00
apps/web/src/views/Home/components/Banners/GalxePedictBanner.tsx,GalxePredictBanner,2,2023-10-04 00:25:42+00:00
apps/web/src/views/Home/components/Banners/GalxeSyndicateBanner.tsx,GalaxeSyndicateBanner,2,2023-10-04 00:25:42+00:00
packages/utils/viem/formatUnits.ts,formatUnits,1,2023-10-05 12:45:15+00:00
packages/utils/viem/parseUnits.ts,parseUnits,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/components/CurrencyLogo/index.stories.tsx,Default,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmApyButton/index.tsx,handleClickButton,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmTable/Actions/EnableStakeAction.tsx,handleApprove,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmTable/Actions/HarvestAction.tsx,handleHarvest,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmTable/Actions/StakeComponent.tsx,onPresentDeposit,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmTable/Actions/StakedActionComponent.tsx,onPresentWithdraw,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmV3Card/AvailableFarming.tsx,onClickViewAllButton,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmV3Card/NoPosition.tsx,onAddLiquidityClick,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmV3Card/TotalStakedBalance.tsx,onClickViewAllButton,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmV3Card/ViewAllFarmModal.tsx,onAddLiquidity,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmV3Card/ViewAllFarmModal.tsx,?,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmV3Table/Actions/HarvestAction.tsx,handleHarvest,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/FarmV3Table/Actions/NoPosition.tsx,onAddLiquidity,2,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/StakedLP/index.tsx,?,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/farm/components/WithdrawModal/index.tsx,onConfirm,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/pool/CollectModal.tsx,?,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/pool/PoolControls.tsx,children,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/pool/PoolControls.tsx,setStakedOnly,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/pool/PoolControls.tsx,setViewMode,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/pool/PoolTabButtons.tsx,setStakedOnly,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/pool/PoolTabButtons.tsx,setViewMode,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/pool/withStakeActions.tsx,?,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/roi/ImpermanentLossCalculator.tsx,setEditCakePrice,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/roi/StepCounter.tsx,onUserInput,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/swap/ImportList.tsx,onAddList,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/swap/LiquidityChartRangeInput/hooks.ts,Number,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/swap/NumericalInput.tsx,onUserInput,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/swap/SwapInfo.tsx,?,1,2023-10-05 12:45:15+00:00
packages/widgets-internal/swap/withCurrencyLogo.tsx,CurrencyLogo,1,2023-10-05 12:45:15+00:00
apps/web/src/utils/pageUtils.ts,(anonymous),2,2023-10-09 04:18:58+00:00
apps/web/src/utils/pageUtils.ts,getTokenStaticPaths,1,2023-10-09 04:18:58+00:00
apps/web/src/utils/pageUtils.ts,getTokenStaticProps,1,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/Collection/Items/index.tsx,(anonymous),1,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/Collection/Items/index.tsx,Items,1,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/Collection/Traits/index.tsx,Traits,1,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/components/BuySellModals/SellModal/TransferStage.tsx,nftToSell,1,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/components/BuySellModals/SellModal/TransferStage.tsx,(anonymous),3,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/components/BuySellModals/SellModal/TransferStage.tsx,TransferStage,1,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/components/CollectibleCard/CollectibleLinkCard.tsx,CollectibleLinkCard,1,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/components/Filters/ListCollectionFilter/index.tsx,(anonymous),15,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/components/Filters/ListCollectionFilter/index.tsx,ListCollectionFilter,1,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/hooks/useAllPancakeBunnyNfts.ts,(anonymous),2,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/hooks/useAllPancakeBunnyNfts.ts,fetchPancakeBunnies,1,2023-10-09 04:18:58+00:00
apps/web/src/views/Nft/market/hooks/useAllPancakeBunnyNfts.ts,useAllPancakeBunnyNfts,1,2023-10-09 04:18:58+00:00
packages/smart-router/evm/v3-router/functions/computeAllRoutes.ts,computeRoutes,1,2023-10-09 07:44:58+00:00
packages/smart-router/evm/v3-router/functions/computeAllRoutes.ts,computeAllRoutes,1,2023-10-09 07:44:58+00:00
apps/web/src/__tests__/utils/getLatestUnixHour.test.ts,(anonymous),2,2023-10-10 02:00:52+00:00
apps/web/src/state/farms/fetchFarmsWithAuctions.ts,fetchFarmsWithAuctions,1,2023-10-10 02:00:52+00:00
apps/web/src/state/info/queries/tokens/priceData.ts,getPriceSubqueries,1,2023-10-10 02:00:52+00:00
apps/web/src/state/info/queries/tokens/priceData.ts,(anonymous),5,2023-10-10 02:00:52+00:00
apps/web/src/state/info/queries/tokens/priceData.ts,priceQueryConstructor,1,2023-10-10 02:00:52+00:00
apps/web/src/state/info/queries/tokens/priceData.ts,parseFloat,1,2023-10-10 02:00:52+00:00
apps/web/src/utils/getDeltaTimestamps.ts,getDeltaTimestamps,1,2023-10-10 02:00:52+00:00
apps/web/src/utils/getLatestUnixHour.ts,getLatestUnixHour,1,2023-10-10 02:00:52+00:00
apps/web/src/utils/timeHelper.ts,secondsToDay,1,2023-10-10 02:00:52+00:00
apps/web/src/utils/timeHelper.ts,convertTimeToMilliseconds,1,2023-10-10 02:00:52+00:00
apps/web/src/utils/timeHelper.ts,distanceToNowStrict,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Info/components/InfoCharts/ChartCard/index.tsx,(anonymous),22,2023-10-10 02:00:52+00:00
apps/web/src/views/Info/components/InfoCharts/ChartCard/index.tsx,ChartCard,2,2023-10-10 02:00:52+00:00
apps/web/src/views/Info/components/InfoCharts/HoverableChart.tsx,(anonymous),8,2023-10-10 02:00:52+00:00
apps/web/src/views/Info/components/InfoCharts/HoverableChart.tsx,HoverableChart,2,2023-10-10 02:00:52+00:00
apps/web/src/views/Pools/components/CakeVaultCard/UnstakingFeeCountdownRow.tsx,(anonymous),1,2023-10-10 02:00:52+00:00
apps/web/src/views/Pools/components/CakeVaultCard/UnstakingFeeCountdownRow.tsx,UnstakingFeeCountdownRow,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Pools/components/LockedPool/Common/Overview/DateRow.tsx,DateRow,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Pools/components/LockedPool/hooks/useUserDataInVaultPresenter.ts,UserDataInVaultPresenterFn,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Pools/components/LockedPool/hooks/useUserDataInVaultPresenter.ts,distanceToNowStrict,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Pools/components/utils/formatSecondsToWeeks.ts,secondsToWeeks,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Pools/components/utils/formatSecondsToWeeks.ts,secondsToDays,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Pools/components/utils/formatSecondsToWeeks.ts,weeksToSeconds,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Pools/components/utils/formatSecondsToWeeks.ts,formatSecondsToWeeks,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Voting/CreateProposal/helpers.ts,combineDateAndTime,2,2023-10-10 02:00:52+00:00
apps/web/src/views/Voting/CreateProposal/helpers.ts,(anonymous),2,2023-10-10 02:00:52+00:00
apps/web/src/views/Voting/CreateProposal/helpers.ts,getFormErrors,2,2023-10-10 02:00:52+00:00
apps/web/src/views/Voting/components/Proposals/TimeFrame.tsx,getFormattedDate,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Voting/components/Proposals/TimeFrame.tsx,TimeFrame,1,2023-10-10 02:00:52+00:00
packages/farms/src/v2/deserializeFarm.ts,deserializeFarm,1,2023-10-10 02:00:52+00:00
apps/web/src/views/Info/hooks/usePoolsData.ts,(anonymous),12,2023-10-10 02:32:08+00:00
apps/web/src/views/Info/hooks/usePoolsData.ts,usePoolsData,2,2023-10-10 02:32:08+00:00
apps/web/src/views/Info/hooks/usePoolsData.ts,useNonSpamPoolsData,2,2023-10-10 02:32:08+00:00
packages/widgets-internal/components/CurrencyLogo/utils.ts,(anonymous),11,2023-10-10 03:34:07+00:00
packages/widgets-internal/components/CurrencyLogo/utils.ts,getTokenListBaseURL,1,2023-10-10 03:34:07+00:00
packages/widgets-internal/components/CurrencyLogo/utils.ts,getTokenListTokenUrl,1,2023-10-10 03:34:07+00:00
apps/web/src/views/Swap/V3Swap/hooks/useConfirmModalState.tsx,?,1,2023-10-10 07:54:45+00:00
packages/chains/src/chainNames.ts,getChainName,1,2023-10-11 02:02:27+00:00
packages/farms/scripts/build.ts,saveList,1,2023-10-11 02:02:27+00:00
apps/web/src/utils/formatTime.ts,formatUnixTime,1,2023-10-11 08:20:20+00:00
apps/web/src/utils/getNowInSeconds.ts,getNowInSeconds,1,2023-10-11 08:20:34+00:00
apps/web/src/views/Predictions/components/RoundCard/OpenRoundCard.tsx,(anonymous),29,2023-10-11 08:20:34+00:00
apps/web/src/views/Predictions/components/RoundCard/OpenRoundCard.tsx,OpenRoundCard,1,2023-10-11 08:20:34+00:00
apps/web/src/views/Predictions/hooks/useCountdown.ts,(anonymous),8,2023-10-11 08:20:34+00:00
apps/web/src/views/Predictions/hooks/useCountdown.ts,now,1,2023-10-11 08:20:34+00:00
apps/web/src/views/Predictions/hooks/useCountdown.ts,getSecondsRemainingToNow,1,2023-10-11 08:20:34+00:00
apps/web/src/views/Farms/utils/getStakedFarms.ts,(anonymous),1,2023-10-12 02:45:08+00:00
apps/web/src/views/Farms/utils/getStakedFarms.ts,getStakedFarms,1,2023-10-12 02:45:08+00:00
apps/web/src/views/Farms/utils/getStakedMinProgramFarms.ts,(anonymous),1,2023-10-12 02:45:08+00:00
apps/web/src/views/Farms/utils/getStakedMinProgramFarms.ts,getStakedMinProgramFarms,1,2023-10-12 02:45:08+00:00
apps/blog/pages/api/articles.tsx,articles,1,2023-10-12 14:56:50+00:00
packages/farms/constants/bsc.ts,(anonymous),3,2023-10-13 06:26:49+00:00
apps/web/src/components/Menu/utils.ts,getActiveMenuItem,1,2023-10-13 16:05:20+00:00
apps/web/src/components/Menu/utils.ts,(anonymous),3,2023-10-13 16:05:20+00:00
apps/web/src/components/Menu/utils.ts,getActiveSubMenuItem,1,2023-10-13 16:05:20+00:00
packages/aptos-swap-sdk/src/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
packages/awgmi/core/src/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
packages/awgmi/src/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
packages/awgmi/vitest.config.ts,r,1,2023-10-16 04:11:41+00:00
packages/chains/src/index.test.ts,(anonymous),3,2023-10-16 04:11:41+00:00
packages/farms/index.test.ts,(anonymous),2,2023-10-16 04:11:41+00:00
packages/multicall/src/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
packages/pools/src/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
packages/smart-router/evm/index.test.ts,(anonymous),6,2023-10-16 04:11:41+00:00
packages/smart-router/legacy-router/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
packages/swap-sdk-core/src/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
packages/swap-sdk/src/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
packages/token-lists/react/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
packages/token-lists/src/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
packages/v3-sdk/src/index.test.ts,(anonymous),1,2023-10-16 04:11:41+00:00
apps/web/src/utils/wallet.ts,registerToken,1,2023-10-16 04:23:40+00:00
apps/web/src/utils/wallet.ts,canRegisterToken,2,2023-10-16 04:23:40+00:00
apps/web/src/views/AddLiquidityV3/Modal.tsx,AddLiquidityV3Modal,1,2023-10-16 07:17:28+00:00
apps/web/src/views/FixedStaking/components/RestakeFixedStakingModal.tsx,FixedRestakingModal,1,2023-10-17 03:14:39+00:00
apps/web/src/views/Home/components/UserBanner/HarvestCard.tsx,onHarvestStart,2,2023-10-18 01:09:31+00:00
apps/web/src/views/Home/components/UserBanner/HarvestCard.tsx,onHarvestEnd,2,2023-10-18 01:09:31+00:00
apps/web/src/views/Home/components/UserBanner/index.tsx,(anonymous),2,2023-10-18 01:09:31+00:00
apps/aptos/components/Liquidity/components/AddLiquidityForm.tsx,(anonymous),5,2023-10-18 02:57:07+00:00
apps/aptos/components/Liquidity/components/LiquidityList.tsx,(anonymous),1,2023-10-18 02:57:07+00:00
apps/aptos/components/Liquidity/components/LiquidityList.tsx,LiquidityList,1,2023-10-18 02:57:07+00:00
apps/aptos/pages/add/[[...currency]].tsx,(anonymous),3,2023-10-18 02:57:07+00:00
apps/aptos/pages/add/[[...currency]].tsx,AddLiquidityPage,1,2023-10-18 02:57:07+00:00
apps/aptos/pages/liquidity.tsx,LiquidityPage,1,2023-10-18 02:57:07+00:00
packages/uikit/src/components/LoadingDot/index.tsx,LoadingDot,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/AddLiquidity/ChoosePairView.tsx,ChoosePairView,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/AddLiquidity/FirstLP.tsx,FirstLP,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/AprRow.tsx,AprRow,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/FindOtherLP.tsx,FindOtherLP,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/GotoAddLiquidityButton.tsx,GotoAddLiquidityButton,2,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/LiquidityCard.tsx,LiquidityCard,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/LiquidityCardHeader.tsx,?,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/LiquidityCardHeader.tsx,LiquidityCardHeader,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/LiquidityNotConnect.tsx,LiquidityNotConnect,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/NoLiquidity.tsx,NoLiquidity,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/PercentSlider.tsx,onValueChanged,1,2023-10-18 02:57:07+00:00
packages/widgets-internal/liquidity/PercentSlider.tsx,(anonymous),3,2023-10-18 02:57:07+00:00
packages/chains/src/chainNames.ts,(anonymous),1,2023-10-18 04:36:44+00:00
packages/chains/src/utils.ts,getChainName,1,2023-10-18 04:36:44+00:00
packages/chains/src/utils.ts,getLlamaChainName,1,2023-10-18 04:36:44+00:00
packages/chains/src/utils.ts,getChainIdByChainName,1,2023-10-18 04:36:44+00:00
apps/aptos/components/Swap/SwapModalHeader.tsx,},1,2023-10-19 00:17:08+00:00
apps/aptos/components/Swap/SwapModalHeader.tsx,(anonymous),2,2023-10-19 00:17:08+00:00
apps/aptos/components/Swap/SwapModalHeader.tsx,SwapModalHeader,1,2023-10-19 00:17:08+00:00
apps/web/src/views/Predictions/Leaderboard/components/Results/styles.tsx,(anonymous),3,2023-10-19 03:47:57+00:00
apps/web/src/views/Predictions/Leaderboard/components/Results/styles.tsx,Row,1,2023-10-19 03:47:57+00:00
apps/web/src/views/Predictions/components/History/PnlTab/SummaryRow.tsx,SummaryRow,1,2023-10-19 03:47:57+00:00
apps/web/src/views/Predictions/hooks/useTokenPrice.ts,(anonymous),3,2023-10-19 03:47:57+00:00
