hash,cc_before,cc_after,delta_cc,delta_cc_norm,n_functions_before,n_functions_after
1c8cba79804b23ee563a54d52f777cce1cca2293,1.0,1.0,0.0,0.0,1,1
1f0a2a834f72668615299338279bb21dd37bc553,1.0,1.0,0.0,0.0,4,4
ae7a244f25a0d29f5ce45dfb4898d6596196b434,1.0,1.0,0.0,0.0,1,1
4b8848205e9484079c6fa880d3dff5fa4e2d2bd0,1.0,1.0,0.0,0.0,1,1
f1480852f15e92312b3275cda043911656644c04,1.0,1.0,0.0,0.0,1,1
639e6aa26600c7b09362b3132d438a159489a27e,1.0,1.0,0.0,0.0,1,1
93136b3453fa4adcd097d126fe8b59d2f540012d,1.1666666666666667,1.8571428571428572,0.6904761904761905,0.013278388278388278,6,7
c87344fe1097a48da2129955792deaa87efdc9b5,2.4468085106382977,2.4166666666666665,-0.03014184397163122,-0.0013700838168923283,47,48
860f2337882cdb5e9513eca764a933a4ac2f3e2d,2.1846153846153844,2.2,0.015384615384615774,0.000466200466200478,65,65
0afdf3a14b606def57fab56a3ef4f1c5cc92f127,1.0,1.0,0.0,0.0,1,1
c9e2d29e233f7051f6b0cb56f5ff28fc2aa4ff14,1.0,1.0,0.0,0.0,1,1
5316c62f6035267f37a5dfbc0beef142ec2f91e2,1.5,1.8,0.30000000000000004,0.012500000000000002,4,5
e718930712e0e4b146f275f33fb8de44cc2f2345,2.5714285714285716,2.8,0.2285714285714282,0.005315614617940191,14,10
dd09c2e49b2bfa536f3139ca8ad6273ab609ad17,1.1666666666666667,1.1666666666666667,0.0,0.0,6,6
63154ea21fd82b3e3166644bdc289e0e72d07f42,2.0,1.3333333333333333,-0.6666666666666667,-0.0029761904761904765,21,12
e152370524d5c70bc8f6813714dbde8d05fef59e,5.666666666666667,8.75,3.083333333333333,0.34259259259259256,3,4
85a1c828108f65e765b0b852c31d88517f96d209,0.0,1.0,1.0,0.030303030303030304,0,1
d3f85f1cc43761b353b34df204b38c186369ec2e,1.1666666666666667,1.1666666666666667,0.0,0.0,6,6
ce2d02553708dc5d7ff462ab7c9fcded5a27b1fe,1.0,1.0,0.0,0.0,2,2
1e3a00b9d2a21593745c1e756066d11d9571ba5a,1.0,1.0,0.0,0.0,1,1
b786c6821cacb75b48fc807b2f69c9aec57c9ed3,1.0,1.0,0.0,0.0,1,1
3700d88d5395028c828904522620e485819ac6fb,2.15,2.15,0.0,0.0,20,20
14f15d2583f20260efa09003dab6a7f8b26b2269,2.5,2.5,0.0,0.0,24,24
f42a521461c64396cf413fa6b8910e0407623e9e,1.0,1.0,0.0,0.0,1,1
9d7be965ae6d8e608d621d7fe35a6148efaef483,1.6875,1.6875,0.0,0.0,16,16
0b7fc1ce68894356539311b36aac926765c370ae,1.0,1.0,0.0,0.0,1,1
6157db8a4676d27dcc2d6fbee6a1e941baf8cadd,1.0,1.0,0.0,0.0,2,2
79379cb9960ec9665d8f34b9da639df659e1b860,2.5384615384615383,2.466666666666667,-0.07179487179487154,-0.003589743589743577,13,15
f7ad2e5296c4743b954502823f11c42b81ac176d,3.0,3.0,0.0,0.0,1,1
63b788b1f932d6ab656bdffbc0906a428173c2ac,2.466666666666667,2.25,-0.21666666666666679,-0.004012345679012348,15,20
424028fb63de9b183877ae0413845ed9f3295c2f,1.8,2.0,0.19999999999999996,0.0031746031746031737,5,5
94f30e233d71c26b38dec7ca0118b9bdd725ae93,2.326530612244898,2.2641509433962264,-0.06237966884867152,-0.0016859369959100411,49,53
669fbc8911f9b5243c0e06e6020c03c0ff256925,1.0,1.0,0.0,0.0,1,1
