Unnamed: 0,hash,date,files,deletions,insertions,lines,is_reverted
1147,5ad6c6c8bfbbd9ab2eccd900fba73e6eb592ccdb,2023-09-03 00:40:50+00:00,1,18,18,36,False
1149,f5291ded9d6555baa0f48558f739571cca0046cf,2023-09-03 23:45:50+00:00,4,12,12,24,False
1152,a3247bb49ac17bc7c0c6b45d4e7bdc1aa285ad3a,2023-09-04 00:14:17+00:00,4,9,8,17,False
1160,cb283b55e531cdc880c318b430c450602dbad39e,2023-09-05 04:01:56+00:00,1,0,1,1,False
1161,024dc99b4fa56e13d544d04603333c108103547c,2023-09-05 08:08:43+00:00,1,2,0,2,False
1165,104a6dd952cc56710a4d256a871871c065d091c3,2023-09-05 10:42:33+00:00,2,2,2,4,False
1166,0641cc6edfaf0b70d6d1c89d119f427d93f8e291,2023-09-05 10:46:13+00:00,1,0,5,5,False
1167,8913aad67d25cf55384adf90bbf7c4c3c74ec19b,2023-09-05 10:46:22+00:00,1,3,3,6,False
1168,b8ae2e48b16304bd0eed61689e1b35babb09e8a0,2023-09-05 12:11:01+00:00,1,0,2,2,False
1170,ca461697b425d15bff78e8739acb4e2fd2860708,2023-09-05 13:49:14+00:00,1,5,4,9,False
1171,4450467f61fcab5968ab94b6c017ebd7f89d7473,2023-09-05 14:28:39+00:00,2,16,54,70,False
1175,4fdb8c8dd902270461ff394bfd30c65a1380067b,2023-09-06 06:19:39+00:00,1,7,7,14,False
1180,6f83b071ef12c905d6328ca07a5894581c55052b,2023-09-06 08:37:22+00:00,7,33,44,77,False
1181,54ead6fbec9897549839f368834bb4981430d219,2023-09-06 08:37:35+00:00,1,1,1,2,False
1183,fdd35e256f5a90bdf7e4ff33abc1d17e2cc4f440,2023-09-06 08:52:49+00:00,5,46,37,83,False
1184,efa8af4643bdbfb1a058dd68b9c5773bbf10ee62,2023-09-06 09:01:10+00:00,1,2,2,4,False
1185,c2f8fe7bc8314de966db70bb621db950485979b6,2023-09-06 23:42:25+00:00,2,0,32,32,False
1188,8337b09a8b0adca339b440e197167d2dd92b67ba,2023-09-07 02:14:22+00:00,4,1,15,16,False
1191,5a9836d393f8afc6841d148f173154c6bc6212c3,2023-09-07 02:28:37+00:00,2,2,11,13,False
1194,575ffc0d5042f70e6b04b901d80274e2cee1e536,2023-09-07 11:42:37+00:00,1,7,0,7,False
1195,32a69d8c93a9b768bd20ef510acb5a80a1dbaeb7,2023-09-07 12:36:56+00:00,3,10,9,19,False
1202,78d4563eb576ae694739a489fd7b1f477e51d0a1,2023-09-09 05:55:47+00:00,1,1,1,2,False
1203,badb8d26554ef59205c6801a59089ed70675bffd,2023-09-09 08:56:31+00:00,1,1,1,2,False
1206,17ccb1ff6c1b2c5018298b015bcd51f40ae55077,2023-09-10 12:47:01+00:00,1,2,2,4,False
1211,9df78d526c1bd373ba0fcbaee848a2e815f3ceb5,2023-09-11 05:20:10+00:00,1,1,1,2,False
1213,dd10c9457bcc31f7ea8b666096b5e5c593c9412c,2023-09-11 06:08:04+00:00,3,4,9,13,False
1215,51b77c78749e4c1ec64b66e7ceb20e8e21e5860c,2023-09-11 07:30:21+00:00,13,52,25,77,False
1217,9ea943a8e474fc0e1d55e3d77277acc5690710c3,2023-09-11 09:08:50+00:00,1,2,2,4,False
1219,4cca3f68871e9273c4e8f6bf6041f14ca7e926e1,2023-09-11 10:26:17+00:00,9,8,50,58,False
1220,db0950a5bcbb6d0e605c6388c6c841ebdfb50774,2023-09-11 12:51:20+00:00,4,7,7,14,False
1226,3a9656537e69cc406ccc426c65c47e6425f4720a,2023-09-12 04:18:01+00:00,3,14,18,32,False
1228,b840724bdb01783a9639efa47e2c5996d24342b7,2023-09-12 05:26:01+00:00,1,3,8,11,False
1229,991f5ae23dcb7dbd2b0d6e2ffd147226e78b2e91,2023-09-12 06:11:53+00:00,8,8,41,49,False
1234,9367177d44e50ccfbcb6ce263cf7a2cdd8354b0c,2023-09-13 02:41:07+00:00,2,4,2,6,False
1235,8083d181d6ade153e0a0ffbee400706b84225f7c,2023-09-13 03:00:45+00:00,2,2,2,4,False
1240,8b7736216973e70c4bad5bd227510ff1bc9c1f0d,2023-09-13 16:27:47+00:00,1,0,8,8,False
1245,424636360731c6afc2726b58b55942810096be3c,2023-09-14 07:24:52+00:00,1,0,6,6,False
1246,5d48bfe3619c455e58512f718568cc85dc5a7ff2,2023-09-14 08:37:00+00:00,1,7,7,14,False
1247,67d0780d1bd0fe0683b65269538a96fda4dbaaba,2023-09-14 09:36:42+00:00,1,0,5,5,False
1250,7ed70cff7ebd0468f7d6ac0598b630668f43f9ae,2023-09-14 10:00:37+00:00,1,1,1,2,False
1251,a73a15ee53b74f34a0f1f2d708722be0fee0efbe,2023-09-14 10:03:07+00:00,5,14,53,67,False
1255,f30488f5248b357e8a4db2fb94c6e4166529b7f3,2023-09-14 23:39:36+00:00,1,1,1,2,False
1256,05c544b228d9b28a6d5361e2e5ab5167c58d8de5,2023-09-15 02:16:05+00:00,2,0,2,2,False
1260,d167bdb519026eae25bf47beffcf239daa92a1be,2023-09-15 02:34:33+00:00,2,23,30,53,False
1261,a800d2ef3d04cd2fb16f74e9c28a3b1235228200,2023-09-15 03:41:53+00:00,1,3,3,6,False
1263,92f9b2b65e7111de7368224d1d2d7a46f5cb2c7d,2023-09-15 04:21:23+00:00,1,1,1,2,False
1264,d25b6ae34c9190138986581131649c6987691e61,2023-09-15 04:35:34+00:00,11,36,100,136,False
1266,3dac935ae18730c692305da18eb5efa2743c931b,2023-09-15 04:45:55+00:00,5,9,12,21,False
1267,dfbf2b4a21c9a712202c25a579ef9a65be986a60,2023-09-15 04:46:38+00:00,1,45,52,97,False
1269,a8df1e800735432cffaaf4b171e5b70912485a77,2023-09-15 06:47:49+00:00,1,2,2,4,False
1270,724c81907c17a9d64fc37f0dc651d3bc05e03f2b,2023-09-15 08:36:47+00:00,1,0,14,14,False
1271,e491ed2ba2b8c098654be41d8bcb27dd1569e477,2023-09-15 08:51:30+00:00,7,15,24,39,False
1273,187864deb5a8809e6c06953e77eb81167b437f6a,2023-09-15 12:04:25+00:00,2,3,4,7,False
1274,29af67cf8324d9c95c29d94c30b671de30e2d2fb,2023-09-18 02:48:53+00:00,1,1,1,2,False
1277,ae8ff68735b2a5ad6c7fccb04737befbd12ab195,2023-09-18 03:08:41+00:00,1,1,1,2,False
1279,7536c8282c9f710c110efaeac3ee9deed92753e6,2023-09-18 03:15:31+00:00,1,0,2,2,False
1281,67e10cd2e70eca7ddfe72972866fac14733ff577,2023-09-18 06:30:18+00:00,1,2,1,3,False
1282,5bf67e2666141e575975ecf72e23357078a78e14,2023-09-18 07:40:35+00:00,2,0,15,15,False
1283,976e48ea99a468f9cfb0f5445efdc55c364d0d3e,2023-09-18 08:33:20+00:00,1,1,2,3,False
1284,56dcac3ec6fd2e0459c388680c613ee8531c397b,2023-09-18 09:05:56+00:00,2,21,23,44,False
1285,dcd2a4a8e30afde25a92bfc8d3fb0e2bc1469e07,2023-09-18 09:49:10+00:00,1,1,2,3,False
1288,e64d230c5dd5719c9a6c57e67cb2dd643823f4a1,2023-09-18 16:04:57+00:00,3,4,19,23,False
1291,27a9a23311dca2ba25b798013b7b806fe9a1730d,2023-09-19 01:58:40+00:00,1,0,8,8,False
1292,64eae67c8fed1720cf7a87c306d9dddda9c0ad8f,2023-09-19 02:04:12+00:00,1,2,2,4,False
1293,5ba1796f4dd174a1e37b8ae8e1510124a026a4f1,2023-09-19 02:04:51+00:00,1,17,17,34,False
1294,82bfc787e59162ae8ceaecd6401c08c8f66cd0d4,2023-09-19 06:11:27+00:00,1,8,14,22,False
1298,81270cfe5ed5f8f32ae0021610ae17be68cb2192,2023-09-19 11:37:05+00:00,2,1,7,8,False
1301,003ac8a33e48032ca161dfea65d43956d1e38156,2023-09-20 02:39:47+00:00,1,3,3,6,False
1306,8bb2e022e98551af637a8455336d36c5d6799384,2023-09-21 07:12:43+00:00,6,3,94,97,False
1310,c08f1353c9cf3b37c6593012280281229d24c80b,2023-09-22 03:38:49+00:00,7,23,135,158,False
1311,b295c981a36d174f174b3b39ecb0fa8e91d45ce1,2023-09-22 03:56:54+00:00,2,1,7,8,False
1314,2f8f8f3ba19f32ec7304461c8faa66e4b60343b9,2023-09-22 06:23:22+00:00,5,2,50,52,False
1326,dce949c754c9ffa952f0b0d16bbdbfafa6676feb,2023-09-25 04:12:11+00:00,3,25,80,105,False
1328,d95f3f9f5a3092c1b1e095729a2dd0e66125077a,2023-09-25 06:21:52+00:00,3,1,12,13,False
1329,bd2424eca989096918c3f1f617a5cd672ad29f65,2023-09-25 06:22:10+00:00,1,4,4,8,False
1331,132ad5ec23ba56537b4c5b71d2e791e8bd2fc40d,2023-09-25 06:44:13+00:00,1,1,4,5,False
1332,8b097ba00d9ef206e34a7487ed7131ab91601a19,2023-09-25 07:23:52+00:00,2,0,15,15,False
1334,ec5c0034a33c1681d7965898f58fc623ba8c9176,2023-09-25 07:58:38+00:00,6,33,45,78,False
1335,b178e28278a05b62374ff41c895a2237751dc349,2023-09-25 08:27:45+00:00,1,7,0,7,False
1336,5a6e008c36d8d580954031db64419a72973586cd,2023-09-25 10:04:50+00:00,1,1,1,2,False
1337,8386e08bbfec70ec4efc4a85471519ec137c2c19,2023-09-25 10:18:08+00:00,2,1,7,8,False
1338,9ed8b5733d176f967b45a5831f24357202f90604,2023-09-25 11:53:22+00:00,9,35,60,95,False
1340,03351264b1c56c2b5e8cdbe6a0c4a5010c4488c5,2023-09-25 12:01:32+00:00,2,13,40,53,False
1344,8662f0c63186f2feb8babc80a3276b8e19e78561,2023-09-26 03:02:25+00:00,1,1,1,2,False
1345,e97240780c940d88bd90f7d232e012fb022d4ed0,2023-09-26 03:11:27+00:00,1,1,2,3,False
1347,563d5c2fbdfabe0f0b56a8ada2396268986a7530,2023-09-26 09:30:51+00:00,4,7,45,52,False
1348,8531a5cf46fb78ced7f36029cc735b7c02264f66,2023-09-26 10:32:37+00:00,1,2,6,8,False
1352,99f5933179a1c8e8f3826a54806d820e339859b9,2023-09-27 06:20:04+00:00,2,10,7,17,False
1355,a9a703dd79bcdd7abe353ed3c583972eda49f771,2023-09-27 10:03:52+00:00,4,13,4,17,False
1356,383271a19a91996f8e1a05d71644ae4011187528,2023-09-27 10:12:56+00:00,1,3,1,4,False
1357,007261f8bdfd6677f1f9b18dda8f52c7c3f1c876,2023-09-27 10:43:39+00:00,2,1,7,8,False
1358,8924001ac9d4dcdd8e1ba7a34d00619a47f5a7be,2023-09-27 10:53:11+00:00,1,0,1,1,False
1359,1577caa6f819797a7146adc7f4f023e81c6bae04,2023-09-28 02:48:49+00:00,2,0,8,8,False
1364,5b1c68cb6a9a6c4a3b38013808eac8728bed255a,2023-09-28 06:59:44+00:00,7,27,43,70,False
1365,5ad7fae16e8cab227ccb8124376054151d39a736,2023-09-28 10:18:09+00:00,1,9,9,18,False
1366,f8806f13542ae33cb7c675276071a77a13acf3a6,2023-09-28 11:59:01+00:00,2,1,7,8,False
1368,ec8894cb56a897a81ac62c260682177ac7b72d03,2023-09-28 12:47:13+00:00,1,1,0,1,False
1373,7ec6bc71bcbe2263a1aceb14059aabe7f9cb3a8c,2023-09-29 00:02:58+00:00,1,1,1,2,False
1376,457d1d3e8b52e63be44433150f29d35dcd64da88,2023-09-29 09:13:40+00:00,2,0,57,57,False
1382,1816add95abe9de94b2588d2145d1d7f12bdb1ce,2023-10-02 01:45:55+00:00,2,15,11,26,False
1383,60785460fd5d3d093c713002218d86436348034c,2023-10-02 01:46:25+00:00,1,3,14,17,False
1384,b7c5d122cf1c573317019ae0935155799830c438,2023-10-02 02:02:13+00:00,4,12,12,24,False
1386,92f0da053b2ffb5f05a6520e3b52de8a29e1b294,2023-10-02 06:42:25+00:00,3,10,16,26,False
1390,61e105b41bd27f4107b290b9b68ee166f4cb8eec,2023-10-03 03:39:45+00:00,1,12,15,27,False
1394,6f75d4210e74190c014265395775b2442c7580f6,2023-10-04 13:06:22+00:00,2,1,1,2,False
1395,c0706f381ab8ace751f3f4beaa7b0a83d39f6425,2023-10-04 13:06:29+00:00,3,8,12,20,False
1396,86cc091588a5c65ef7a562988be857784e14eae7,2023-10-04 14:02:36+00:00,2,3,12,15,False
1398,9871a186e8010650b2a2d1f88b76838876ff4f9d,2023-10-05 10:54:34+00:00,2,5,22,27,False
1400,298f2b157f4cc100299ad73feed0e8a3e968d293,2023-10-05 14:30:18+00:00,2,4,8,12,False
1403,54adf5e7ce97e7be1735d2f7b2b377196a88d116,2023-10-06 11:38:03+00:00,2,0,44,44,False
1410,7fe00ab87fb4cf3c540bbc8aa768a3f58da1bcef,2023-10-09 02:46:57+00:00,3,28,30,58,False
1411,5891d46a3094a5c2246580237ad17a55623a2e70,2023-10-09 02:48:39+00:00,1,9,5,14,False
1412,47f8866007955587c510e366debbda8a818772d6,2023-10-09 02:54:43+00:00,1,1,1,2,False
1413,9f0220610ba748743678f1f8fae577d329841277,2023-10-09 03:20:36+00:00,1,6,1,7,False
1418,5300d6144b6c1a179929bd1a73d72203cb329b86,2023-10-09 07:44:58+00:00,2,0,7,7,False
1420,4ead64f7b1775bd0371f74d18ac06560ddf0e59d,2023-10-09 08:59:39+00:00,2,8,2,10,False
1421,c65a2aea9baa9563eff581382e3e1cb4e051e7dd,2023-10-09 09:39:02+00:00,4,3,6,9,False
1422,1afb86d2296f18ec1c63e65a660295f608f1ce5c,2023-10-09 12:53:14+00:00,4,6,31,37,False
1423,24d68b23d208c22d4a2c3f2aaea04b5da27d8408,2023-10-09 13:04:45+00:00,2,8,2,10,False
1428,569b481d49909d16a2537f5a4e8cf572b21d59e3,2023-10-10 02:21:15+00:00,1,9,9,18,False
1430,070354b8a25c40126725aa1bf8fb6a210518fbb2,2023-10-10 02:32:08+00:00,5,20,49,69,False
1431,60e5042bc9ce4a086a4f64d731789c3770e2a3eb,2023-10-10 03:34:07+00:00,1,2,28,30,False
1432,4e38636d8d187a483c0d4393e03d0d6b2d5303dd,2023-10-10 07:54:45+00:00,11,34,37,71,False
1433,462559660d96be54ec87802dabfaf1991572b862,2023-10-10 09:36:40+00:00,1,1,1,2,False
1434,80bd19b2753f1e9138ba1762246d5c760cde3cab,2023-10-10 10:26:17+00:00,8,11,11,22,False
1436,a00df5467664ac123ae7fa14678b285a3c756e8f,2023-10-11 02:43:33+00:00,3,5,41,46,False
1440,9b20ec8c0adbe01a340ade419a111f883992146e,2023-10-11 02:56:11+00:00,1,2,2,4,False
1441,bd94985b0144a4ad41d6226de998141bc1fb3d2b,2023-10-11 08:20:20+00:00,4,9,21,30,False
1442,6a1d6635b7e1af832527c0e88900a060e8152356,2023-10-11 08:20:34+00:00,11,16,15,31,False
1443,7854230ed1c1fcbff2cfb113ae7d1967bc671ba4,2023-10-11 08:34:18+00:00,6,17,32,49,False
1444,56c572418148eb27f71b288f5f955ed399a131a5,2023-10-11 08:58:20+00:00,1,1,1,2,False
1447,96e07ae1aec7bab12ab5f20efd04f03bea0bf2aa,2023-10-12 03:00:45+00:00,1,3,4,7,False
1449,f1c03d8a3a58c26839b28c3ea55949b5e9923433,2023-10-12 04:02:09+00:00,4,9,25,34,True
1450,7bc181ccb3caa42c2d90c07b74559bde4acd8959,2023-10-12 05:38:28+00:00,1,0,9,9,False
1451,140679114328c2207b20c98b51c4f853689ece43,2023-10-12 09:38:09+00:00,5,24,14,38,False
1452,9730294e40379bb2bc9da8765111521d389209bb,2023-10-12 14:56:50+00:00,5,7,13,20,False
1459,696c7e49d1d4bf8dd1378f76f156f907158237ab,2023-10-13 03:29:01+00:00,4,25,9,34,False
1460,afde265b04268efbf4ccc39a8195865aea35183b,2023-10-13 06:26:49+00:00,1,0,7,7,False
1466,8fbb85ae30c03066c8443f4ca02b766725504d20,2023-10-15 07:40:40+00:00,4,4,4,8,False
1470,70a787a25eb3e2863e1687aa197f405277154bbc,2023-10-16 03:44:09+00:00,6,53,61,114,False
1471,5e408a0dbbe75d6182fb68e21481c92b095fee89,2023-10-16 04:11:05+00:00,3,9,9,18,False
1476,47f221cc2757b3d9d0101765e3685107bbca4a78,2023-10-16 04:23:40+00:00,2,2,2,4,False
1477,4bd39203fdcb30fc26ce14ea706abfe942f9ca2f,2023-10-16 06:37:28+00:00,1,12,20,32,False
1478,8ae637f4084cb293f1d700b81b80dc967cf6065f,2023-10-16 06:46:44+00:00,2,10,4,14,False
1479,f73f64f081dee45912ea97f99772fb4c7eb0fe93,2023-10-16 07:17:28+00:00,1,39,45,84,False
1483,4dd27c7a72f933063a4467b4f18ddcef6b27b9e1,2023-10-17 04:17:23+00:00,3,35,40,75,False
1496,983ebe4180e83aa191fa228e50990a4e3e7cc032,2023-10-18 08:50:38+00:00,1,0,9,9,False
1503,38319759ae6e2b7ec35e72a1718fc4010f4a3ee6,2023-10-19 07:05:25+00:00,2,0,23,23,False
1504,ecc79fc67b2f7d925f616f6dae123a3feda8d34e,2023-10-19 07:05:39+00:00,2,0,28,28,False
1505,d65e402e0f9707ac947196b691e5f4e12f52df9a,2023-10-19 07:05:52+00:00,2,0,14,14,False
1506,5c92269974e2e583dcc01457d2ac1abde859937a,2023-10-20 02:51:52+00:00,4,3,7,10,False
1510,15520e566225e020d4307222e2de7153d3024848,2023-10-20 07:54:21+00:00,4,12,33,45,False
1512,1c4f53d8764fd1b16c87a30f0d55a578e14a8659,2023-10-20 09:37:12+00:00,1,0,7,7,False
1513,159e68dc225ffefb49751a045288f74b9341e6d0,2023-10-20 09:58:51+00:00,2,0,15,15,False
1514,dd55a433d38c9be03208ec5c6d7f586bea77d9ff,2023-10-20 14:37:50+00:00,2,1,7,8,False
1519,e4dd88db383b5722bd1ad558da73723b5d46c661,2023-10-23 07:20:19+00:00,2,0,15,15,False
1520,c236a3ee4633a330f93a75c79871efde24d014fe,2023-10-23 07:20:45+00:00,7,65,62,127,False
1524,500b9f325a1562745165e71d8ca639f8a55b1436,2023-10-23 09:06:59+00:00,3,35,8,43,False
1525,dd44ad9d6c2e1bb2459809523d6fead4e035afed,2023-10-23 09:07:30+00:00,2,15,23,38,False
1527,e2e4e3d90c058dd80551e5d20ad3666e0691f626,2023-10-23 09:31:03+00:00,1,1,1,2,False
1528,be64afc42fffa4e2577ef1e1327902c79bdc4ddc,2023-10-23 10:15:59+00:00,1,1,1,2,False
1531,4723ba7deb10c4b3fe3892bd18035e7b855fd962,2023-10-24 03:06:07+00:00,4,15,20,35,False
1534,d2db1d07b53a7550e1e2a05832d4d1682f0c9713,2023-10-24 10:01:06+00:00,3,5,10,15,False
1538,b4d0c2cad214955143355acb493dba957015eb45,2023-10-25 04:42:03+00:00,8,50,49,99,False
1543,e5944e062ed3eb27de13e81f496451aba8bf5a4d,2023-10-25 09:57:15+00:00,3,15,17,32,False
1549,533f14d782dc8f687600da278d0ff884d93dcd54,2023-10-26 08:04:35+00:00,3,28,33,61,False
1551,6d087cdfd6138f12da0dda138b51b99678367e32,2023-10-26 08:54:58+00:00,5,16,18,34,False
1554,4f498e909ba7a2b2018bad8d033c9ac0f78a5a7d,2023-10-26 10:09:28+00:00,2,5,5,10,False
1558,1d18f7fbe1fa8b9287be11056a423daedea140a6,2023-10-27 03:12:43+00:00,3,27,35,62,False
1559,0f8e92425b0b5a4f798b397d2bca21091760ece6,2023-10-27 07:02:52+00:00,2,1,6,7,False
1572,dc7e171db052e6fb68f0540cd9309d40c7a76434,2023-10-30 12:22:02+00:00,3,19,21,40,False
1576,cde87fcaf09751ce1c744ec3fd3f0da8862a0415,2023-10-31 07:19:43+00:00,1,3,3,6,False
1581,47a901e2db9d3ce6117f08371c08f594ecf8cf8a,2023-11-01 04:39:58+00:00,4,4,7,11,False
1582,ff9a0964f13757e5a10a054f2d12a4d21910acfe,2023-11-01 09:35:53+00:00,2,4,4,8,False
1589,241cc7897927ea5890962b876870dc4cb02f52d9,2023-11-02 07:59:20+00:00,2,2,2,4,False
1590,22b8dc7db9d84f1d2a03efd43ba48ac79171529b,2023-11-02 08:55:09+00:00,1,5,5,10,False
1594,929159ed2172b01f62a4f2d1c23051cbb3287b7e,2023-11-03 03:11:05+00:00,2,4,0,4,False
1595,eed2b899df9f5dab1fa8be35b6bf5e05dc44e99f,2023-11-03 03:17:14+00:00,2,16,20,36,False
1596,64c6c2aa01c543e88acba9dcd019885890575922,2023-11-03 03:50:47+00:00,10,57,84,141,False
1602,b4a6e99fdecdbfd49034c39884a63967dadf0f6f,2023-11-03 08:14:06+00:00,1,3,3,6,False
1603,bbefa0e374f836399583ea4de478e02318c7bb86,2023-11-03 09:32:13+00:00,2,0,15,15,False
1604,f9229f0deafea4aa6bd072af78db47fd6486746f,2023-11-03 10:37:37+00:00,1,3,2,5,False
1614,49d24e6996561ab65f6f52969928cde72bc29bdf,2023-11-06 07:38:08+00:00,1,1,1,2,False
1615,4faf0bc4d9b803b245dedef3d44318cdca8293c0,2023-11-06 07:39:23+00:00,4,3,10,13,False
1617,1985ea7515af81c49b1e8783df35bdb1be0d0ebb,2023-11-06 09:04:44+00:00,1,1,1,2,False
1618,45b466019984fa6329939b841dc362906033996e,2023-11-06 09:32:03+00:00,4,74,82,156,False
1620,b328ce24c66f965c85971dbd6210a8d80809c322,2023-11-06 09:59:43+00:00,1,13,0,13,False
1621,47757b84b281a5e1caac71ded0a250b580385671,2023-11-06 16:22:41+00:00,1,4,8,12,False
1626,b30a46f7f56babd1a2ff8265557ff614ae70908e,2023-11-07 04:31:30+00:00,1,1,0,1,False
1630,e73d4ded32df6cef1db131f4dcc1dba4c87a6f55,2023-11-08 07:57:22+00:00,6,18,24,42,False
1639,75b00c53c7cbd7b0a54179739e6498f2a357b920,2023-11-08 09:27:34+00:00,4,7,16,23,False
1640,5a6bc06aaf3d1d8ecf6a6e67b8a6f3a0f9edfc23,2023-11-08 10:14:01+00:00,1,8,8,16,False
1642,fbc850bb3d54b1b5967f283ad1c75ce1991c55eb,2023-11-09 00:37:43+00:00,2,4,6,10,False
1649,9dd8b9b71e4edc3a38b837fb101e930985fd2d59,2023-11-09 06:57:09+00:00,1,5,0,5,False
1653,cb5a0a9e17775e00f18292eea49ffcce87119ef2,2023-11-10 01:15:56+00:00,5,3,62,65,False
1654,98b54b84b5705151c5a6c440263e761823b0bb72,2023-11-10 02:53:33+00:00,3,11,19,30,False
1655,f470d6297da39a36a7ad7771c62d25bd23f6e7a8,2023-11-10 03:17:43+00:00,2,3,3,6,False
1656,8e99546fb4d48166ffc62191e01ce5072fe31bd2,2023-11-10 03:47:36+00:00,1,4,8,12,False
1664,99a7b168ae3f032cdcae8c0bc17b34c7c67b1abf,2023-11-11 00:00:37+00:00,1,2,2,4,False
1665,cb5cb66494f0231e7ee9b0704434e856eeb918b8,2023-11-11 04:44:54+00:00,1,10,12,22,False
1668,965654bc42937941528bdffa1526b2f839dfc8dc,2023-11-13 07:40:23+00:00,1,2,2,4,False
1669,db049bc0738dd5c70bdc5634087c71cd6947ace3,2023-11-13 07:41:02+00:00,1,4,6,10,False
1677,3c56d08317673e6576daf33e612ed7325ed1b7ac,2023-11-14 02:44:46+00:00,1,0,1,1,False
1679,52a0212d1e0eb670ff7062e2f3565a0bee0bcb4d,2023-11-14 03:54:13+00:00,1,9,9,18,False
1681,757c6d45e91954f5bb4c0e2143777385f252c4ff,2023-11-14 07:50:41+00:00,3,3,3,6,False
1684,dbcee4ce33ad657e721e789d3f685b6e1aed4bd5,2023-11-15 06:54:49+00:00,2,3,8,11,False
1685,54da61147e9291f1afdc73cc3259bd43f07bc3a8,2023-11-15 08:48:59+00:00,2,0,14,14,False
1687,bc3fa0dd4a0780f8dbd6b6fc01e942a52718ff32,2023-11-15 14:48:22+00:00,5,1,27,28,False
1688,4038b921675d1761e8caac9e1b39d4ba68c50143,2023-11-15 15:42:29+00:00,4,7,19,26,False
1689,a52543a4da9e9d0a37f0535bc4b4b3a80e746241,2023-11-16 02:27:35+00:00,1,0,1,1,False
1692,77d7ce224beb179eb30c06912414b1338875d1b3,2023-11-16 04:03:36+00:00,5,8,7,15,False
1693,393905e8df17a28f0545e5e3180bb398d757507c,2023-11-16 06:47:06+00:00,1,1,0,1,False
1694,2334ddff9f848b85cdca3aaf74b44dc9b9b0bdb6,2023-11-16 06:47:16+00:00,3,13,25,38,False
1697,5d8abad1ac7b64908f21495a44cb5a34626150cb,2023-11-16 18:46:00+00:00,2,37,44,81,False
1702,02332a804c2aea03cae324cc0e0216fb04d4dc13,2023-11-17 12:48:25+00:00,2,11,20,31,False
1707,3bda77beeb8c2484d9fca646df1178e5c937fea3,2023-11-20 02:56:59+00:00,3,25,32,57,False
1709,ac6ef44db880b1689a0669d82719d58996da3ca1,2023-11-20 03:42:42+00:00,1,0,1,1,False
1715,ffedd70e97a07cf8f03bc76e669fb3637262cf7b,2023-11-21 09:21:03+00:00,1,4,1,5,False
1718,7bb6be07731d5a4639acd0e9dec6df5e1a87bbc5,2023-11-22 01:38:01+00:00,1,5,4,9,False
1721,e1413ef27ac7884070ecf8a6fd0ceb2fb704f882,2023-11-22 06:36:24+00:00,1,1,11,12,False
1723,ebb4f7b1ee69d83fd3bfeee5b6bd7f9084d3f9d7,2023-11-22 12:43:01+00:00,2,13,16,29,False
1725,adad7799f0f26fd117394a14b034a26930e92cb8,2023-11-22 14:18:33+00:00,7,40,86,126,False
1727,6e64063aaf3a4d3bf3aeb5fcc4c486569b6c474e,2023-11-22 15:03:01+00:00,4,35,19,54,False
1732,6cb13a807965e0be3ffbf015ad6d4494d0937cee,2023-11-23 03:03:39+00:00,1,1,1,2,False
1734,6316573298a9ed8e0cf8e5b340d0344150e253df,2023-11-23 07:09:08+00:00,1,4,11,15,False
1735,7248f90351b1517196e551cf4702d1ac59823d27,2023-11-23 08:45:55+00:00,1,3,8,11,False
1736,f627d6ece9bb7a4a10047fd7a8bed8ea108b72e1,2023-11-23 10:48:05+00:00,1,1,1,2,False
1743,2be330fd188434765f762a398fc1e9e0c90e73bb,2023-11-24 03:48:40+00:00,3,13,25,38,False
1745,7916ba5fd5f70a95f7985e0dbc95da8eaa38a1dc,2023-11-24 07:20:56+00:00,3,12,12,24,False
1749,eb2333554016211fd6debf8fc185556414715c37,2023-11-27 06:50:37+00:00,2,9,10,19,False
1752,9628212e8097a4d930987c31fea97bfcf2b7891d,2023-11-27 08:28:26+00:00,1,19,28,47,False
1753,a016ea8ee0827e17e5cd6e2dcb03e09bf9c05cd3,2023-11-27 11:18:13+00:00,3,4,18,22,False
1754,42e4f4a7d77d9a4180f633c476e1e2dc2ae2527a,2023-11-27 11:35:07+00:00,1,71,90,161,False
1760,0832f28d87e649b52b32cfe874f2d28e010356f4,2023-11-28 03:31:50+00:00,1,2,2,4,False
1761,2bb70e602c090a781c90da3b9436f6eab09a96b8,2023-11-28 09:46:45+00:00,3,0,24,24,False
1762,3ca5f4252f15f2f1adec4c3c3a08b87be67a2442,2023-11-28 13:59:09+00:00,1,0,28,28,False
1767,deb779d0f491023e7ec322d2e0befdceec4363af,2023-11-29 02:55:31+00:00,1,1,1,2,False
1768,856b15d72c2610cae537ea384a382179baa57904,2023-11-29 04:20:42+00:00,2,0,66,66,False
1770,789c8c59bf90de619220eaef07e2ae28c5419054,2023-11-29 07:39:50+00:00,1,1,1,2,False
1771,95c5fb6cd545c52ea0acc37c2f38cbe9b280ebe8,2023-11-29 08:51:50+00:00,4,2,11,13,False
1772,761e8523e482c6a3fe4872001d597bb0e5d6bb4f,2023-11-29 10:24:38+00:00,5,47,74,121,False
1773,6e2a66674dbae9c5f9aa2c175572c278245b021e,2023-11-29 10:53:45+00:00,1,3,3,6,False
1774,d49876b0e8f86b89c665fdf2414881659a441d40,2023-11-29 13:26:14+00:00,1,6,15,21,False
