hash,date,files,deletions,insertions,lines,is_reverted,failed_pipeline,changes_in_30_days,duplication_percentage
e038c719acf0781da98fa9201b0fb07255feea39,2023-08-27 06:29:29+00:00,2,136,136,272,0,False,0,0.0
0c578d2b83e99b4888aabcb762ebb35e701b018b,2023-08-27 06:32:39+00:00,2,113,113,226,0,False,0,0.0
69d24ff44aa236a7c96d06d4f2459dc0c646ceeb,2023-08-28 03:01:51+00:00,2,111,111,222,0,False,0,0.0
e9ce9877cade07f10ccae73770fe83d22676b9b7,2023-08-28 03:04:25+00:00,2,139,139,278,0,False,0,0.0
008282ba2a6dc4fb58bfd41944bdb514b2ee9334,2023-08-28 10:13:00+00:00,3,6,7,13,0,False,0,0.0
f2b69f7f29c18f5362e2182a2c9e8713fb75a65c,2023-08-29 02:07:04+00:00,2,111,111,222,0,False,0,0.0
16c563fef7df799d93793a082fa445e4c57c365f,2023-08-29 02:24:08+00:00,2,146,146,292,0,False,0,0.0
136cf4e1f48be4011ec70e2169617a69dea11211,2023-08-29 23:23:58+00:00,2,113,113,226,0,False,0,0.0
aff0c1d5ed8f5728c0b291a074420db8016caadd,2023-08-29 23:25:06+00:00,2,142,142,284,0,False,0,0.0
eb914ef04c25b77a6cf6b9f7c3d49c7d32d37327,2023-08-31 03:49:40+00:00,2,145,145,290,0,False,0,0.0
af49fc1d9457ba8a1390da3bf10d4ee8b2fe2098,2023-08-31 03:55:15+00:00,2,114,114,228,0,False,0,0.0
0697d5636eedc31a01bdd81f621062140b80eaaa,2023-08-31 23:22:39+00:00,2,114,114,228,0,False,0,0.0
b35307368a05936b8d09788b98c332367be525d1,2023-08-31 23:25:17+00:00,2,144,144,288,0,False,0,0.0
a014b790732ba38731becadf19a3e3d7145a1659,2023-09-01 23:22:07+00:00,2,111,111,222,0,False,0,0.0
ab0a0396d39361f8f4e86e81919fbba2c07ae505,2023-09-01 23:24:41+00:00,2,148,148,296,0,False,0,0.0
18a3c0ac580151f66a56d34ce847fab46bce2758,2023-09-02 23:41:48+00:00,2,142,142,284,0,False,0,0.0
65aac0269362f6ccb2d5ebc37683e2529c9ab1f9,2023-09-02 23:45:37+00:00,2,112,112,224,0,False,0,0.0
3cfed3e414151d8489cafc2f936a14bf922a5bff,2023-09-03 23:40:03+00:00,2,141,141,282,0,False,0,0.0
78f39dedca382fc1172a4435e8c40acbd8eb8fd8,2023-09-03 23:56:43+00:00,2,112,112,224,0,False,0,0.0
88915dd5df81ff712ffb8e0e0951cc144776491d,2023-09-04 02:50:21+00:00,7,7,30,37,0,False,64,2.11
73e977458ebd18ad2406c52f0218eb814926b671,2023-09-05 03:05:27+00:00,2,145,145,290,0,False,0,0.0
54ab58186a1c5438b416b5d003f883ad87410185,2023-09-05 03:05:50+00:00,3,111,111,222,0,False,0,0.0
6a1b011ae5f86ad11cad4e4bdb3cd172adde9cef,2023-09-05 03:09:36+00:00,2,113,113,226,0,False,0,0.0
fc311081fe5907389d113b0f993e795dc46cdeef,2023-09-05 17:17:07+00:00,4,16,20,36,0,False,1,0.0
fc1b9aac366cefd529fdc2aa613bf63ad1106ef1,2023-09-06 02:56:51+00:00,2,147,147,294,0,False,0,0.0
d1de490f2902e36e155b46193698e0da2e2e9638,2023-09-06 02:56:58+00:00,2,113,113,226,0,False,0,0.0
3dee58e28e0cf66a5ad117e40bdf03416040c6cb,2023-09-06 08:42:03+00:00,0,0,0,0,0,False,0,0.0
1e98371288da7a296b4713de5769199c71217db0,2023-09-06 23:42:44+00:00,2,142,142,284,0,False,0,0.0
f22d266d9250f59e4ecd3ad0e7095f5f20666315,2023-09-06 23:43:07+00:00,2,111,111,222,0,False,0,0.0
3ee5d243fa71e201e63b59ab65b647772f8ee925,2023-09-07 02:17:29+00:00,7,8,22,30,0,False,0,0.0
d7843a277b1f3d3293abca400079193fcbc62530,2023-09-07 02:30:39+00:00,7,8,22,30,0,False,0,0.0
feba360563c388264bce72e8c891aa4dfb5f67f3,2023-09-08 00:35:25+00:00,2,147,147,294,0,False,0,0.0
ead6e2e5b7ddd992d6506e5d7a9613366e46008c,2023-09-08 00:35:52+00:00,2,114,114,228,0,False,0,0.0
d526c4ac52a9c0d246255c9fa44f94a6c3c2346b,2023-09-09 03:19:47+00:00,2,146,146,292,0,False,0,0.0
ea10d60901c932fc36bafa11d1c890385f26f10d,2023-09-09 03:21:50+00:00,2,114,114,228,0,False,0,0.0
31b19cc11b032ae541d408a32e535b3b02e9c885,2023-09-10 05:04:30+00:00,2,144,144,288,0,False,0,0.0
0314a90e655ad5af4070e5ab07163e50bc5434ec,2023-09-10 05:04:42+00:00,2,110,110,220,0,False,0,0.0
c532702ee773a22f3eb86ed707bca572c29f6f0e,2023-09-11 02:22:17+00:00,2,146,146,292,0,False,0,0.0
54f8c53b8b4b3a0dfb264f4976acd49fc411f88d,2023-09-11 02:24:22+00:00,2,108,108,216,0,False,0,0.0
fa441612d9f9f6fc856901d5d0e0983b9f780182,2023-09-11 05:22:26+00:00,5,12,12,24,0,False,18,0.0
b86d90d1a1fad098705756d038ae0490939a1d95,2023-09-12 02:00:14+00:00,2,111,111,222,0,False,0,0.0
e1c07ffdbf3c69da1a08579991e1760024ce3261,2023-09-12 02:00:27+00:00,2,148,148,296,0,False,0,0.0
96b36236b83dc0c323c58d8f5042247f2863a5fa,2023-09-12 04:15:45+00:00,7,9,24,33,0,False,0,0.0
aa1d97c506805eae680969d3cefc0bd157907417,2023-09-12 11:09:10+00:00,1,2,0,2,0,False,4,0.0
3acf53dc7391cfb58252c45ae2af1a23c13894a1,2023-09-12 12:52:56+00:00,5,89,315,404,0,False,75,4.08
110684be7dc1407925767dbe04e9b3042f224efd,2023-09-13 00:18:23+00:00,2,144,144,288,0,False,0,0.0
604299ad6e84507f87f5e572d0a6361fa7806ec7,2023-09-13 00:20:38+00:00,2,111,111,222,0,False,0,0.0
c899962c860f6e9d4aaf90ff66822a21613911fa,2023-09-13 06:04:57+00:00,2,111,111,222,0,False,0,0.0
cb460338cf3266ab76580d712ed36cba58b9e544,2023-09-13 14:14:19+00:00,1,0,1,1,0,False,26,0.0
b5aebff8e2c2ff8fe787e19ac26c98bfccf82b4c,2023-09-13 23:22:15+00:00,3,26,26,52,0,False,0,0.0
6d7164a7f1da05a8030fe3038454aca763b61428,2023-09-14 02:52:11+00:00,2,143,143,286,0,False,0,0.0
b55d361f24ca0a2fd76e9d362958ee2df37674f0,2023-09-14 03:15:33+00:00,1,12,12,24,0,False,0,0.0
c2b9a9d2eaee951e19203347c68384e2b21a7ef7,2023-09-15 02:16:18+00:00,2,146,146,292,0,False,0,0.0
fe60a1bf98a766495718f81888c35242429bbffa,2023-09-15 02:16:30+00:00,2,108,108,216,0,False,0,0.0
31aa3e10e468fee3a5fb55d011311fda717fd2e9,2023-09-15 02:29:04+00:00,2,102,102,204,0,False,0,0.0
bbbdc3f2a41db0a56f7446b83d6ddf142478476b,2023-09-15 06:19:01+00:00,1,3,3,6,0,False,2,0.0
9b9bee7bd8eba1489658de0b4e95faa6cf8b5591,2023-09-15 08:54:54+00:00,5,7,15,22,0,False,0,0.0
6e00158386ff0441fd846a45ada8ce4cbddf3bfd,2023-09-18 02:50:59+00:00,2,98,98,196,0,False,0,0.0
91ac5fc199048f386b96542a329c96edea3e3857,2023-09-18 02:51:12+00:00,2,148,148,296,0,False,0,0.0
f1a89281289f97f104830b3ef30815794affd7e2,2023-09-18 03:11:23+00:00,1,1,1,2,0,False,0,0.0
1e52b7b8288fb61f492e4cc1f21bebb87fa5257f,2023-09-18 11:51:07+00:00,1,6,6,12,0,False,12,0.0
4d79a18d910f63131ad5295bf7d73282e72bf7c4,2023-09-18 23:24:53+00:00,2,146,146,292,0,False,0,0.0
bbbf765e66abfd667dccac54ab31c4df32c53b94,2023-09-18 23:27:13+00:00,2,99,99,198,0,False,0,0.0
22961191778b62cb1dfe6de48f8c6d42c22fae2a,2023-09-19 08:55:07+00:00,5,8,16,24,0,False,0,0.0
ac043a0c8941a39c458427066dd2628846a80a97,2023-09-20 00:39:04+00:00,2,146,146,292,0,False,0,0.0
c1e06f5d3822e683826c23e32b5b73800f81ce23,2023-09-20 02:12:56+00:00,2,99,99,198,0,False,0,0.0
87261b3019b68564330bc01fd231fb8e497b03d3,2023-09-21 02:07:28+00:00,2,143,143,286,0,False,0,0.0
7bded0563fdbffe59364832e5692bccc70e6b667,2023-09-21 02:10:04+00:00,2,99,99,198,0,False,0,0.0
56964b1d61087a6096e76c1036d9a75c5fd82859,2023-09-22 00:01:34+00:00,2,141,141,282,0,False,0,0.0
9373d22892f1e9911163697aa95caf96b2981f87,2023-09-22 00:01:49+00:00,2,99,99,198,0,False,0,0.0
a69adbcedb24f9426319e4c05678fb99b029d404,2023-09-22 04:02:04+00:00,1,1,1,2,0,False,0,0.0
b8b4fee637f97348678dbc6a42d4820a25429820,2023-09-22 06:21:00+00:00,3,5,33,38,0,False,1,0.0
72579ce8217a477a972bfbfe435294733e0af699,2023-09-23 02:13:20+00:00,2,141,141,282,0,False,0,0.0
1e63420e14e6e45e537cd1f67a1217f37ecefd19,2023-09-23 02:13:34+00:00,2,97,97,194,0,False,0,0.0
22116332d17c59b375796cc9d400f61dfbf31276,2023-09-24 06:10:44+00:00,2,146,146,292,0,False,0,0.0
4d0f8cd92620e44035a55b89dd4d607f68548dd4,2023-09-24 06:13:06+00:00,2,99,99,198,0,False,0,0.0
97006ed82bdc0f6a2e2c1b8585debcf4ab421783,2023-09-25 01:24:50+00:00,2,141,141,282,0,False,0,0.0
e900cd312413268423372398beb96becf103cfe5,2023-09-25 01:27:13+00:00,2,98,98,196,0,False,0,0.0
efe8d9919db78c0d0d27b1b8d2f779c503a62ee9,2023-09-25 06:26:04+00:00,3,45,18,63,0,False,0,0.0
e9ce73fc62c713684d365145b1bd5bd573d7aea0,2023-09-26 02:57:37+00:00,2,99,99,198,0,False,0,0.0
b4fd6bfec18f60bcda6d24aa36ab7c52e05ba8ba,2023-09-26 02:57:52+00:00,2,144,144,288,0,False,0,0.0
8f6294c0ccfcfd393127b64636d48bace092ce83,2023-09-27 00:41:12+00:00,2,144,144,288,0,False,0,0.0
75e481cd4764fb17bb8bc0384507aba2655056e5,2023-09-27 00:43:16+00:00,2,99,99,198,0,False,0,0.0
3f0939d44c52a1ac953eccf92edb43e258fc9795,2023-09-28 02:50:57+00:00,2,98,98,196,0,False,0,0.0
94a73a5361ceba8dea31f3d6b7acc433f985ea9b,2023-09-28 02:51:12+00:00,2,145,145,290,0,False,0,0.0
14541f843b93b428c2ad54ca6807c43ac531ee82,2023-09-28 02:56:07+00:00,5,7,15,22,0,False,0,0.0
3fc950c0ae99f2b26bee5c079a22115be24fb446,2023-09-28 23:47:45+00:00,2,146,146,292,0,False,0,0.0
9efd3aa6ec2b08ec22bfc893cc1aaa62e4c23360,2023-09-28 23:49:48+00:00,2,98,98,196,0,False,0,0.0
9a7aff1eda514e541de1e540c835c2c1e9922fe4,2023-09-29 00:03:44+00:00,0,0,0,0,0,False,0,0.0
1c0b6f3f4e35a7487edb4824744dd360f5caf47d,2023-10-01 06:18:41+00:00,2,99,99,198,0,False,0,0.0
bc04b7a4bb319423269f9be2eae7a2f35fc429d4,2023-10-01 06:18:56+00:00,2,151,151,302,0,False,0,0.0
21de8f68a5205f4d55792ebfea5eab08ec29821c,2023-10-02 00:53:03+00:00,2,99,99,198,0,False,0,0.0
f5b5d4943ac18b2963d1fb62cec11dd8af27588c,2023-10-02 00:57:01+00:00,2,144,144,288,0,False,0,0.0
8e3ac5427c354c3ba43ca14fe0807b526a910b85,2023-10-02 03:15:32+00:00,2,0,8,8,0,False,0,0.0
054198be0583dee8350887ef09792cdd13a19134,2023-10-03 00:32:30+00:00,2,146,146,292,0,False,0,0.0
418a6acbb6cad8d350542e2095114933b78b1b58,2023-10-03 00:34:57+00:00,2,98,98,196,0,False,0,0.0
347d915223383988918b6e9c59c879d3d6ea0604,2023-10-04 00:13:41+00:00,2,144,144,288,0,False,0,0.0
28fe17f28c20aff881327704aaf15d696efbfbc0,2023-10-04 00:15:55+00:00,2,99,99,198,0,False,0,0.0
538737be34629bab196ee1467d6211a288367601,2023-10-05 01:19:59+00:00,2,98,98,196,0,False,0,0.0
3491d3a783ff4e9f44c460f2f7828d0b44f706e4,2023-10-06 01:24:15+00:00,2,99,99,198,0,False,0,0.0
b942d2a2b6d156734190b555df7ae5aecd58711c,2023-10-07 03:28:56+00:00,2,98,98,196,0,False,0,0.0
608a60bae6f76a7b2de302a0fb52a67fdd9337d1,2023-10-07 03:31:12+00:00,2,150,150,300,0,False,0,0.0
8ff7f2629dbef72819e1533d8a648fb5069a9ebf,2023-10-08 07:07:10+00:00,2,141,141,282,0,False,0,0.0
bed6efebac9d11b0844820c756d9ad2767a3400b,2023-10-08 07:09:24+00:00,2,98,98,196,0,False,0,0.0
d613d447764fd5e3799f1e867efa401a323caa68,2023-10-09 02:46:27+00:00,2,144,144,288,0,False,0,0.0
08c59ef633d61d0ba3e964d0316aaf1da0a7ce13,2023-10-09 02:46:42+00:00,2,99,99,198,0,False,0,0.0
7a532eeecc738628324e2ce705740beee1a4eca6,2023-10-09 03:33:16+00:00,0,0,0,0,0,False,0,0.0
5edad7c9180dc042dbee64590e809bebb8a42e33,2023-10-09 08:19:18+00:00,1,1,6,7,0,False,0,0.0
1c502bb1802e7ca62dc77cc3ee7ca2610535e267,2023-10-09 13:29:00+00:00,4,29,18,47,0,False,18,0.0
da48e07ae897ba5eaeeb842c52312038c798d14b,2023-10-10 01:52:49+00:00,2,144,144,288,0,False,0,0.0
4af316d5ef5b744d70990882560240354b4010cd,2023-10-10 01:54:58+00:00,2,99,99,198,0,False,0,0.0
57e87cfd56ee293cbeef20222a469a578325ae3f,2023-10-11 02:49:38+00:00,2,145,145,290,0,False,0,0.0
c3b00134c756413b239daf1b2cbf0f701cad5092,2023-10-11 02:49:51+00:00,2,98,98,196,0,False,0,0.0
7ba77958ea13da1c496c4168e2df97d2f16272d4,2023-10-12 02:46:08+00:00,2,98,98,196,0,False,0,0.0
8220264a22ac467ee85ad13eb1dd1e63f690ef79,2023-10-12 03:23:38+00:00,2,147,147,294,0,False,0,0.0
7eb8e5849be9e34134eb5d5c6967691114042e23,2023-10-13 00:55:03+00:00,2,3,15,18,0,False,2,0.0
9c842a3d5f3075c15f8ce33fea8b7a87fb12a8fc,2023-10-13 00:55:46+00:00,1,0,8,8,0,False,0,0.0
dc338d60ece73c55cebc990476bf0c38eb596caf,2023-10-13 01:10:08+00:00,2,147,147,294,0,False,0,0.0
05f4068f9334ba37442e5091304a35eb543f6f19,2023-10-13 01:12:45+00:00,2,99,99,198,0,False,0,0.0
37fbb0ee9eeaf99cd95eda30501b231af7fbb6e4,2023-10-13 03:11:27+00:00,5,7,15,22,0,False,0,0.0
ac7bf5da45b61735b3020760fdde9d3793eef3cb,2023-10-14 09:46:30+00:00,2,139,139,278,0,False,0,0.0
64da4d28b396d43b9db6573d1cfc2f6c06730eb9,2023-10-14 09:47:04+00:00,2,98,98,196,0,False,0,0.0
795786f42b0d0bf86259c922b7a9f46185e7916b,2023-10-15 05:48:06+00:00,2,139,139,278,0,False,0,0.0
9f8c3727e0bb02b5c52b032dc48000a3f4b6562a,2023-10-15 05:48:20+00:00,2,98,98,196,0,False,0,0.0
738a9f281f0ef214d0124fd022d739efaa8e1480,2023-10-15 23:49:22+00:00,2,146,146,292,0,False,0,0.0
35d6bb8a6d55bae19d6725a53ecc185553fcdf98,2023-10-15 23:49:36+00:00,2,99,99,198,0,False,0,0.0
de729a4a0cccd97a0a15baf55dff7cbe645d085a,2023-10-16 04:21:40+00:00,1,1,1,2,0,False,20,0.0
cd61bbe3f402f891e644eb66bc92abbff389de58,2023-10-17 02:00:37+00:00,2,143,143,286,0,False,0,0.0
9bfe0238391bb41c9cbcff70f6a6b8f257016515,2023-10-17 02:00:48+00:00,2,99,99,198,0,False,0,0.0
8a3bfa57645f5924d2e81978520068c68b8e16b4,2023-10-17 06:23:30+00:00,5,7,15,22,0,False,0,0.0
883ceaafc8dca09e3781e8677df68d5103e4f5c7,2023-10-18 01:05:18+00:00,5,14,15,29,0,False,0,0.0
d994c3335a8213710b4106fe50cda0baa36d6087,2023-10-18 01:06:48+00:00,6,13,35,48,0,False,0,0.0
5909619e3b4540f860d8e553e7ebe347dd17ef56,2023-10-18 01:07:42+00:00,3,17,2,19,0,False,5,0.0
8a07a0edccedd0f5b54299bb4556e58241659a04,2023-10-18 01:09:31+00:00,2,10,43,53,0,False,12,0.0
6e2417fdf66af671dbb7fefc64918db8cfb41173,2023-10-18 01:10:35+00:00,2,141,141,282,0,False,0,0.0
5a137be3d274f1f0caba407376482e8487e6e9d1,2023-10-18 01:11:22+00:00,2,99,99,198,0,False,0,0.0
29465455638b5dd32b800a6bed22b7ec8409b5d8,2023-10-18 02:57:52+00:00,0,0,0,0,0,False,0,0.0
9d5379645a840d0e76dcbd22315b0e8995161896,2023-10-19 00:17:08+00:00,2,2,2,4,0,False,7,0.0
cb0a7e4046408b167d554aa0426d81f45a4aab3b,2023-10-19 00:17:36+00:00,2,140,140,280,0,False,0,0.0
3e8adee97e974f52d0c3acb01d29dc56ceb7b0f9,2023-10-19 00:18:08+00:00,2,99,99,198,0,False,0,0.0
709ed8ec7f52479cf322ce33d12b692e14e6f083,2023-10-19 02:44:28+00:00,1,8,8,16,0,False,35,0.0
f7c7bf31331d475a60f1aee7e9daecc1b34b46f9,2023-10-19 02:46:09+00:00,1,31,35,66,0,False,24,0.0
a37f84055292c5e1db0a85f7fd7fddee46e8c87f,2023-10-20 02:52:14+00:00,2,98,98,196,0,False,0,0.0
0d9adb5e39c26be9441b2592cd4dd4142a4dd3da,2023-10-20 02:52:33+00:00,2,144,144,288,0,False,0,0.0
a53f5bd4a9dc5e19004da132d5feb463b937e96a,2023-10-20 02:52:55+00:00,2,3,3,6,0,False,0,0.0
0520111b3cc01fbec59a6e2b9bab7a8864f47c62,2023-10-20 08:58:26+00:00,3,6,7,13,0,False,0,0.0
65ec10849ec5f4ebaa60719b9999b082550b3995,2023-10-23 02:47:01+00:00,2,99,109,208,0,False,0,0.0
201450b0461722a673c3a243bd63960291c05e6c,2023-10-23 02:47:15+00:00,2,149,149,298,0,False,0,0.0
e3e82418eb68c4af242f2832138e7c3deafa591e,2023-10-23 03:38:58+00:00,2,4,4,8,0,False,0,0.0
85f4636ccfc20d3c7d4d4ebb52f635b9c08a3b61,2023-10-23 09:18:02+00:00,3,0,20,20,0,False,1,0.0
7dfe6d17f0ae36f5d95e485c9df129c1b96f3b61,2023-10-24 02:35:33+00:00,2,100,104,204,0,False,0,0.0
961b971deae96a1f84b9eaea33857d668792a408,2023-10-24 03:05:12+00:00,2,147,147,294,0,False,0,0.0
812f87ed42c48fe543a4dd707da302af002c99f4,2023-10-24 09:40:43+00:00,3,24,14,38,0,False,24,0.0
8a7ef0d4ad510f4068e08b65d48f18ec3bd2e6ef,2023-10-24 13:56:09+00:00,1,1,1,2,0,False,1,0.0
8e2c5fb6b315945b62ae35a110590020d046e033,2023-10-25 01:19:01+00:00,2,145,145,290,0,False,0,0.0
7eedf976cca9b359a14ef3d4feb7ac97216ef0b8,2023-10-25 01:19:15+00:00,2,101,105,206,0,False,0,0.0
676956aee14c147336ffcd991264fbb2a6bcbaf2,2023-10-25 04:43:08+00:00,2,2,2,4,0,False,0,0.0
7ede618f1632938d1f0786c81eac3f82acb7d921,2023-10-25 07:54:50+00:00,4,49,51,100,0,False,5,8.4
1e6d4ffd26fb1cb27b86de074dec7f1816b58fcd,2023-10-26 02:13:35+00:00,2,148,148,296,0,False,0,0.0
2f8735effd21a0be36a58440e46be0596c96a3e3,2023-10-26 02:56:32+00:00,2,101,105,206,0,False,0,0.0
93d243d715a29f49dc02b661c93007441e1878f6,2023-10-26 02:56:53+00:00,3,6,7,13,0,False,0,0.0
10622cf91e3d7c9c55f7b03724ea091f3f2d0116,2023-10-26 03:16:35+00:00,0,0,0,0,0,False,0,0.0
4d01dc91771f2b30ac5018d2f542e7f4017325f8,2023-10-26 08:55:11+00:00,5,7,15,22,0,False,0,0.0
06b943bd96e153f3804f5194dc790b55e21a07d4,2023-10-26 09:38:36+00:00,0,0,0,0,0,False,0,0.0
470a71638a2d312d7424bae65d3887b1d1ef89c4,2023-10-27 00:07:49+00:00,2,101,105,206,0,False,0,0.0
033bf87f7f6cf5469bbcdf7efa31feb883ad9202,2023-10-27 01:14:32+00:00,2,149,149,298,0,False,0,0.0
2ccb6e6acf3f6297d1e49be851cadf60dbc8fca1,2023-10-28 07:35:33+00:00,2,101,105,206,0,False,0,0.0
39a8f600f733398976aadcee22fd044f4369fdf4,2023-10-28 12:00:57+00:00,2,146,146,292,0,False,0,0.0
e9e1426319a9562627085c264168537b56919b74,2023-10-29 16:05:14+00:00,2,146,146,292,0,False,0,0.0
5adf16c55ebf9bd8610bf6d195f93652502d2cb8,2023-10-29 16:05:31+00:00,2,100,104,204,0,False,0,0.0
4fbe599624f0da34c4bc01bd7515e99eee31f0d7,2023-10-30 02:38:05+00:00,2,104,104,208,0,False,0,0.0
197e6ffd945977243bfa93205db1f36abdced515,2023-10-30 03:05:53+00:00,5,7,15,22,0,False,0,0.0
79ebdc5d3f5ec3e1c6894ab08b8ef843cf598203,2023-10-30 03:13:24+00:00,0,0,0,0,0,False,0,0.0
98676a9df415dbff6ba832d0c2286326d897c800,2023-10-30 04:00:41+00:00,5,93,76,169,0,False,49,1.88
875bee488531d674e117391411a7be6c0fcfc892,2023-10-30 06:26:24+00:00,2,144,144,288,0,False,0,0.0
543a17c082f9ad6ac88e350ce1f5a519b693bbc9,2023-10-30 23:32:53+00:00,2,144,144,288,0,False,0,0.0
5d84baffd67d6554f561e9521aa0338130a1e2b0,2023-10-30 23:33:15+00:00,2,105,105,210,0,False,0,0.0
02c3c58c21df1226e03a01196f5b6411ba9253e5,2023-11-01 02:08:39+00:00,2,148,148,296,0,False,0,0.0
2d355d6a94f1df895079d335f6d1a43fde36e5c1,2023-11-01 02:14:33+00:00,2,105,105,210,0,False,0,0.0
16a0d854744819b3d83a8c272e3b7d6554f3ff5a,2023-11-01 03:04:48+00:00,2,5,5,10,0,False,0,0.0
54b4b660d930a1c0d4d80b0bb7b4a30d0d7a5f9c,2023-11-01 23:15:28+00:00,1,1,4,5,0,False,1,0.0
20d1624cf0f14d36f90c2812a6d4ea8d53a026d8,2023-11-02 02:03:00+00:00,2,104,104,208,0,False,0,0.0
f36c0657626927e69597ae95dac9c95ec292b2ab,2023-11-02 02:03:06+00:00,2,147,147,294,0,False,0,0.0
e04045f05bb176fbe166f325baaafcca1c9128dd,2023-11-03 03:10:22+00:00,2,147,147,294,0,False,0,0.0
43d88105374f40f42a3a18c1b425c349a7314a1e,2023-11-03 03:10:47+00:00,2,105,105,210,0,False,0,0.0
cb69c7efc92780b9835d18b5b7195356f69eb767,2023-11-03 04:13:16+00:00,5,86,25,111,0,False,13,0.0
8d6edc33f6a052a9b07a4dd9467f1882c4fea58d,2023-11-03 04:23:25+00:00,1,5,3,8,0,False,0,0.0
367fde85bc936f3b5497a6e3fb48b391f6ca4ab6,2023-11-03 04:39:39+00:00,2,2,2,4,0,False,2,0.0
fadd9ee1d9c7f447f8c6aea775eec286ca9a95a5,2023-11-03 05:10:43+00:00,2,2,2,4,0,False,2,0.0
0e8d20d1380064faccf18ec4a5c19e1246b96a9a,2023-11-03 07:03:12+00:00,1,2,2,4,0,False,5,0.0
d4d94b9f66056faa80812efd379bb7139f173dea,2023-11-04 01:10:11+00:00,2,104,104,208,0,False,0,0.0
fab48b6835c3833b469f4085b89e15ac44ccbeeb,2023-11-04 01:10:24+00:00,2,148,148,296,0,False,0,0.0
0b04c3d4c4ac2d6dc0ef8e11c1e4888b68fab568,2023-11-04 04:26:54+00:00,1,2,2,4,0,False,0,10.08
21225102709cab3d2555f179b65a2e67faaed2c8,2023-11-05 10:40:33+00:00,2,103,103,206,0,False,0,0.0
75934a3c7b4abb43e24cee5f6f54b8198bd0d90f,2023-11-05 10:40:45+00:00,2,146,146,292,0,False,0,0.0
479abd41dbaaf84d76aea7ebea464831b1185572,2023-11-06 00:36:08+00:00,2,144,144,288,0,False,0,0.0
c6a2a032f97f023fe760a38f16d1eee119cca930,2023-11-06 00:36:25+00:00,2,105,105,210,0,False,0,0.0
fe47df7fa0eb7798adb0b22e4560924456446ae7,2023-11-06 04:13:01+00:00,1,1,1,2,0,False,0,10.08
a57565920f0878bb69340a0cc31ec38ade63c288,2023-11-06 04:18:34+00:00,1,1,1,2,0,False,0,10.08
f0221f04b9ee7780d36d3ac7cb6063aef742722c,2023-11-06 19:51:18+00:00,1,1,0,1,0,False,46,0.0
1c3be5b594aca1d3f643bf56974dea1bbac6a640,2023-11-07 02:05:21+00:00,2,7,7,14,0,False,0,0.0
99634da91669c7134c06bb805c200ccd331fbaa5,2023-11-07 02:05:44+00:00,2,104,104,208,0,False,0,0.0
9587f3ae27ac97052dc875c011b45a6dc9950574,2023-11-07 02:07:24+00:00,2,151,151,302,0,False,0,0.0
9cf5f065b981757f2cd2d97253c11d3b7bc1f7e5,2023-11-08 02:20:51+00:00,2,105,105,210,0,False,0,0.0
fee70a0dbb88232149323b284562a4b35ed3f6c0,2023-11-08 02:21:34+00:00,2,149,149,298,0,False,0,0.0
c305fd8f1c616e7e3f289d72e3a5ad4d57960f6b,2023-11-08 08:12:54+00:00,3,6,7,13,0,False,0,0.0
ce09c238aebd7e358a736cb9f661e96be629c050,2023-11-08 07:03:59+00:00,1,2,8,10,0,False,2,0.0
d7ffa1a9126f3ea81a307f1ee7e370bc90264274,2023-11-08 07:04:57+00:00,1,2,2,4,0,False,2,0.0
1f71a0991d81b19b41a22a265f840ed7fb985be9,2023-11-08 07:34:44+00:00,1,1,1,2,0,False,2,0.0
5800bc734de56995b2615a070c14a392977fa74e,2023-11-08 07:35:12+00:00,1,1,1,2,0,False,2,0.0
95ccb0c806cb77829d120e33b44bc0a39abc2f28,2023-11-08 08:27:28+00:00,7,5,35,40,0,False,55,0.0
63923e852bc921a73d17fc302cdd6f911f62aa34,2023-11-08 08:36:24+00:00,1,6,20,26,0,False,3,0.0
bba140a9e82534e357de1f5114e8832634aed6e5,2023-11-08 10:32:38+00:00,1,8,8,16,0,False,0,14.29
5ce05aacb77efb58b32da95557dbedb275cef28a,2023-11-09 02:35:54+00:00,2,149,149,298,0,False,0,0.0
4fb7dbcd799ce99417927944bcc5d01e8c3d60c1,2023-11-09 02:36:02+00:00,2,105,105,210,0,False,0,0.0
58eb4413670f968fac2fd39313162ac141d20933,2023-11-09 02:38:55+00:00,2,18,23,41,0,False,2,14.29
a2f0b349d3d07ea8dbf01f61fad98aaed9711f37,2023-11-09 03:11:48+00:00,5,7,15,22,0,False,0,0.0
f8747a646d705019970b0ab3d6a09197a794a55e,2023-11-09 05:19:48+00:00,4,17,26,43,0,False,0,8.94
c7a39f7fab8e8ecfa172c968fe33b15b9b6bf6df,2023-11-09 15:48:28+00:00,4,26,17,43,0,False,0,9.01
81419a6a64747c8f7886e1c02d2395d710fe6f90,2023-11-10 00:37:28+00:00,2,149,149,298,0,False,0,0.0
06779b312a367d93b14a5f578faa24c62d68c0e0,2023-11-10 00:38:47+00:00,2,105,105,210,0,False,0,0.0
a890b2bc01a3579015722ad18059fa35e742b231,2023-11-10 06:22:42+00:00,2,0,10,10,0,False,0,0.0
0def79a3d33722d3160d74da15b94d82884f52bd,2023-11-10 06:26:56+00:00,5,7,15,22,0,False,0,0.0
0e54bf2a8f3a1a987a9bb49689e186ff9a086ac0,2023-11-10 08:29:39+00:00,2,8,8,16,0,False,0,0.0
