hash,cc_before,cc_after,delta_cc,delta_cc_norm,n_functions_before,n_functions_after
c0206c02dba86ab68594d10920db75e44f53f2b4,6.027027027027027,5.8,-0.22702702702702737,-0.003290246768507643,37,40
432e1f12577d6fd374e3f0fc4c7ff99681e18015,0.0,2.0,2.0,0.009615384615384616,0,1
857d2e7a57a5cb1e4464b2a46c173fa8c5ebabe8,0.0,2.0,2.0,0.009615384615384616,0,1
a1b446ca2059565717da628851a9c5221cf46b4b,0.0,4.857142857142857,4.857142857142857,0.012815680361854504,0,7
4808d6ec2c2b593f6465e3b7a0bdabaece7039dd,0.0,4.857142857142857,4.857142857142857,0.012815680361854504,0,7
6a24bb66900f1e62ac026be6cf54056a4f8c21a1,8.25,8.125,-0.125,-0.003787878787878788,8,8
3f39a773c45fb5d2c7655962c256084ac2cd0966,0.0,2.7,2.7,0.3375,0,10
f8f0717aaf5fd9aeaebb4ec703b9a18a0c459eaf,0.0,3.4166666666666665,3.4166666666666665,0.4270833333333333,0,12
b0a4d6c6595f0da369e9fd46252f740073d8c0cf,4.9655172413793105,4.741935483870968,-0.22358175750834253,-0.005732865577136988,29,31
ff22aff307f2cfea2b7fe765ecbda98cde08c12a,4.75,2.5833333333333335,-2.1666666666666665,-0.019696969696969695,4,12
9d98a7204019495f467ae72e592fb7c5fb74e4cf,2.5555555555555554,2.5555555555555554,0.0,0.0,9,9
d92cd014c7e79897e2086caad38c07ac1d1e0c41,8.318181818181818,8.318181818181818,0.0,0.0,22,22
2f60572beeafdf51b184b4e6557d06d89de753b2,20.4,20.4,0.0,0.0,5,5
3a6702e9d32a3513efa01a751281e17b5a629603,0.0,3.2941176470588234,3.2941176470588234,0.006778019849915274,0,17
54452124ef65624918713e4f5df6c55073373778,0.0,3.7777777777777777,3.7777777777777777,0.012108262108262107,0,9
f3539f53d1f2f763fa2747cbcc6cb0040a404671,4.333333333333333,4.666666666666667,0.3333333333333339,0.06666666666666679,6,6
c52268340b968ec18c69fd35922acdf2d10f68dd,3.0,3.5,0.5,0.03333333333333333,4,4
