programming_language,repo_name,commit_id,tool,hash,date,files,deletions,insertions,lines
TypeScript,pancakeswap/pancake-frontend,f5ccb0dc3b53aed24e72636e58620a5c53ef6e94,copilot,f5ccb0dc3b53aed24e72636e58620a5c53ef6e94,2023-06-29 09:53:25+09:00,1,1,6,7
TypeScript,pancakeswap/pancake-frontend,87c516ca6167974e6ab4f8d1e894bd26a40786da,copilot-pr,87c516ca6167974e6ab4f8d1e894bd26a40786da,2023-06-29 00:09:49+09:00,1,0,7,7
TypeScript,pancakeswap/pancake-frontend,0474036f1f22460fba0b83aa06e4ed58687adaae,copilot-pr,0474036f1f22460fba0b83aa06e4ed58687adaae,2023-06-28 23:32:02+09:00,2,4,11,15
TypeScript,pancakeswap/pancake-frontend,67cd3ca34c08c5ddd63f6e3141df24e2858463b6,copilot-pr,67cd3ca34c08c5ddd63f6e3141df24e2858463b6,2023-06-28 22:48:53+09:00,9,87,253,340
TypeScript,pancakeswap/pancake-frontend,0b3052809f839a0453ac986829ea116e2e0281b2,copilot-pr,0b3052809f839a0453ac986829ea116e2e0281b2,2023-06-28 21:18:25+09:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,d01b177b09f888826fd8e2a3575beda0dcce47b2,copilot-pr,d01b177b09f888826fd8e2a3575beda0dcce47b2,2023-06-28 12:35:25+02:00,2,38,42,80
TypeScript,pancakeswap/pancake-frontend,7c3f8ebc2a62def666a55a54cc8499d245b5d099,copilot-pr,7c3f8ebc2a62def666a55a54cc8499d245b5d099,2023-06-28 16:35:24+09:00,7,35,55,90
TypeScript,pancakeswap/pancake-frontend,abcb6e1bb4960c7bf1eff103d7957dc1c40afc23,copilot-pr,abcb6e1bb4960c7bf1eff103d7957dc1c40afc23,2023-06-28 14:53:37+08:00,3,3,3,6
TypeScript,pancakeswap/pancake-frontend,be8ab2feab5b027de0d4d4b65435c0523c3c681c,copilot-pr,be8ab2feab5b027de0d4d4b65435c0523c3c681c,2023-06-28 14:38:07+08:00,1,0,10,10
TypeScript,pancakeswap/pancake-frontend,b2dac0656af592f085b58d3d7def3cc4534fbe69,copilot-pr,b2dac0656af592f085b58d3d7def3cc4534fbe69,2023-06-27 23:57:11+08:00,64,345,2167,2512
TypeScript,pancakeswap/pancake-frontend,0972af80e630cf0ab8fa812f108bc4e89c2fa71d,copilot-pr,0972af80e630cf0ab8fa812f108bc4e89c2fa71d,2023-06-27 15:11:01+01:00,19,115,242,357
TypeScript,pancakeswap/pancake-frontend,d53ab01352c25aa8c10507a24c6a81a0d2db3139,copilot-pr,d53ab01352c25aa8c10507a24c6a81a0d2db3139,2023-06-27 11:59:07+02:00,2,57,55,112
TypeScript,pancakeswap/pancake-frontend,8c0cdd716f9454faa679ea2cb515160fa0d0e487,copilot-pr,8c0cdd716f9454faa679ea2cb515160fa0d0e487,2023-06-27 18:48:31+09:00,1,3,5,8
TypeScript,pancakeswap/pancake-frontend,780fd7eb9bf823ca36b03d3b0915acd0a44beb30,copilot-pr,780fd7eb9bf823ca36b03d3b0915acd0a44beb30,2023-06-27 16:48:06+08:00,18,210,777,987
TypeScript,pancakeswap/pancake-frontend,53f4163936ca542e3d2da2e156a6f23a159f40d6,copilot-pr,53f4163936ca542e3d2da2e156a6f23a159f40d6,2023-06-27 06:14:18+01:00,8,28,51,79
TypeScript,pancakeswap/pancake-frontend,7ea26e6e2cf23eb340fcba160abfedc2a172839f,copilot-pr,7ea26e6e2cf23eb340fcba160abfedc2a172839f,2023-06-27 10:49:44+07:00,64,2167,345,2512
TypeScript,pancakeswap/pancake-frontend,07aff68dca5a8455856d7170dc64138c0360ade9,copilot-pr,07aff68dca5a8455856d7170dc64138c0360ade9,2023-06-27 11:32:12+08:00,1,6,0,6
TypeScript,pancakeswap/pancake-frontend,f459244f853b378fd8a7243c8ceb185147c1308c,copilot-pr,f459244f853b378fd8a7243c8ceb185147c1308c,2023-06-27 10:11:28+07:00,1,2,1,3
TypeScript,pancakeswap/pancake-frontend,9b0289f51e0ec67146de066f0bc00bd446651498,copilot,9b0289f51e0ec67146de066f0bc00bd446651498,2023-06-26 22:25:20+08:00,64,345,2167,2512
TypeScript,pancakeswap/pancake-frontend,febb23d8c01efd5cacaa5cccc31606c55d4b78e2,copilot-pr,febb23d8c01efd5cacaa5cccc31606c55d4b78e2,2023-06-26 17:58:09+08:00,4,7,17,24
TypeScript,pancakeswap/pancake-frontend,41a58ca8b59d7152c817590ce55215660c0e1333,copilot-pr,41a58ca8b59d7152c817590ce55215660c0e1333,2023-06-26 11:39:08+08:00,103,469,1277,1746
TypeScript,pancakeswap/pancake-frontend,f1ec1b373b5fe6fa98aa490fe8fb930b3d55f2ec,copilot-pr,f1ec1b373b5fe6fa98aa490fe8fb930b3d55f2ec,2023-06-25 23:17:44+08:00,1,18,18,36
TypeScript,pancakeswap/pancake-frontend,bdcc1a97c9a60c2d97591be6244b3662ea15d52f,copilot-pr,bdcc1a97c9a60c2d97591be6244b3662ea15d52f,2023-06-25 16:17:20+01:00,1,37,0,37
TypeScript,pancakeswap/pancake-frontend,702924a06ceb941e0b35e38c086f96c3ca8adb31,copilot-pr,702924a06ceb941e0b35e38c086f96c3ca8adb31,2023-06-23 09:54:01+02:00,7,64,35,99
TypeScript,pancakeswap/pancake-frontend,df6f0cb6bda8e28bd5418051f2042638bfbf6c0a,copilot-pr,df6f0cb6bda8e28bd5418051f2042638bfbf6c0a,2023-06-22 22:43:39+08:00,89,539,4849,5388
TypeScript,pancakeswap/pancake-frontend,b8aefffc31ed3e168d0572c935d6cea14460af01,copilot,b8aefffc31ed3e168d0572c935d6cea14460af01,2023-06-22 19:25:51+08:00,10,37,61,98
TypeScript,pancakeswap/pancake-frontend,cbe65530b6b606100c047d10767f564635c8ef70,copilot-pr,cbe65530b6b606100c047d10767f564635c8ef70,2023-06-22 15:24:19+08:00,3,11,2,13
TypeScript,pancakeswap/pancake-frontend,503785ef1d0d41a508f853faa37971c3a98ee9b8,copilot,503785ef1d0d41a508f853faa37971c3a98ee9b8,2023-06-22 15:23:29+08:00,2,20,21,41
TypeScript,pancakeswap/pancake-frontend,8461173641b8deaf6765ee35069e9533031aeaef,copilot-pr,8461173641b8deaf6765ee35069e9533031aeaef,2023-06-22 12:37:47+08:00,1,23,23,46
TypeScript,pancakeswap/pancake-frontend,94e52f6499b9c6a2d12a548b1b948cd83f882ecc,copilot-pr,94e52f6499b9c6a2d12a548b1b948cd83f882ecc,2023-06-21 18:39:35+08:00,40,272,1277,1549
TypeScript,pancakeswap/pancake-frontend,47f659c8608623383add3308154c18d96152a962,copilot-pr,47f659c8608623383add3308154c18d96152a962,2023-06-21 07:01:59+02:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,49779797eabfe0e3097ce9039782771d7f6d3580,copilot-pr,49779797eabfe0e3097ce9039782771d7f6d3580,2023-06-20 16:16:17+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,d296e98dd2f4bdadb2bb96f8c9ef4c7e4f63589d,copilot-pr,d296e98dd2f4bdadb2bb96f8c9ef4c7e4f63589d,2023-06-20 01:36:27+02:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,c5be6d6f3bc6234642dd38636cb18c7636ea23a5,copilot,c5be6d6f3bc6234642dd38636cb18c7636ea23a5,2023-06-20 05:54:08+08:00,1,4,8,12
TypeScript,pancakeswap/pancake-frontend,7c19bd9e8bf34bea9457fa97583b4e5854246419,copilot-pr,7c19bd9e8bf34bea9457fa97583b4e5854246419,2023-06-19 23:40:56+02:00,3,16,24,40
TypeScript,pancakeswap/pancake-frontend,0097badb523070fd4c9a04c2c038eef5f0dea7d4,copilot-pr,0097badb523070fd4c9a04c2c038eef5f0dea7d4,2023-06-20 05:40:39+08:00,1,4,4,8
TypeScript,pancakeswap/pancake-frontend,791b5e933b5f7c17e4e2a044d36dacc2ae2a2806,copilot-pr,791b5e933b5f7c17e4e2a044d36dacc2ae2a2806,2023-06-19 23:40:09+02:00,25,47,42,89
TypeScript,pancakeswap/pancake-frontend,b11e9d1268e3c3b4c36096b4fea10fc182497314,copilot-pr,b11e9d1268e3c3b4c36096b4fea10fc182497314,2023-06-19 20:31:02+08:00,1,1,5,6
TypeScript,pancakeswap/pancake-frontend,438f7820ebdde4381cbc0a9c0b0eac73e500f19d,copilot-pr,438f7820ebdde4381cbc0a9c0b0eac73e500f19d,2023-06-19 19:30:21+08:00,1,8,7,15
TypeScript,pancakeswap/pancake-frontend,d2f23c9b333cd3c6792ef2d2640a6dab49ff2fcc,copilot-pr,d2f23c9b333cd3c6792ef2d2640a6dab49ff2fcc,2023-06-19 17:16:19+08:00,4,10,12,22
TypeScript,pancakeswap/pancake-frontend,d317af5cd0055dae3139902426f62c064fc2fb5e,copilot-pr,d317af5cd0055dae3139902426f62c064fc2fb5e,2023-06-19 16:29:14+08:00,5,1,39,40
TypeScript,pancakeswap/pancake-frontend,6a5b6f3f50606651b39bce111f80d264f69050ff,copilot,6a5b6f3f50606651b39bce111f80d264f69050ff,2023-06-19 15:58:03+08:00,1,0,9,9
TypeScript,pancakeswap/pancake-frontend,86474b59e980d52e75fc921c0cc47aac19878b5f,copilot-pr,86474b59e980d52e75fc921c0cc47aac19878b5f,2023-06-19 12:39:41+08:00,8,18,44,62
TypeScript,pancakeswap/pancake-frontend,03755b2c43fa1cf31dd448c78151ec958941394a,copilot-pr,03755b2c43fa1cf31dd448c78151ec958941394a,2023-06-16 16:48:19+08:00,2,54,7,61
TypeScript,pancakeswap/pancake-frontend,d0b8b1374a4548e6091475863338470782ec7461,copilot-pr,d0b8b1374a4548e6091475863338470782ec7461,2023-06-16 04:46:07+02:00,2,16,8,24
TypeScript,pancakeswap/pancake-frontend,2a88e053ff1402de8e10420b31c3625e85478287,copilot,2a88e053ff1402de8e10420b31c3625e85478287,2023-06-16 10:18:09+08:00,2,22,22,44
TypeScript,pancakeswap/pancake-frontend,2f79d8b576763152ed35121feaeb680ed9dc62fd,copilot-pr,2f79d8b576763152ed35121feaeb680ed9dc62fd,2023-06-16 04:16:44+02:00,1,9,2,11
TypeScript,pancakeswap/pancake-frontend,a7e5c2b348f1e2145cbb57b40467c11c1ee19f9f,copilot-pr,a7e5c2b348f1e2145cbb57b40467c11c1ee19f9f,2023-06-16 01:01:24+02:00,2,4,16,20
TypeScript,pancakeswap/pancake-frontend,792f9f5cecf8a02a2eec7d1abce81dd77e0ecade,copilot-pr,792f9f5cecf8a02a2eec7d1abce81dd77e0ecade,2023-06-15 17:42:15+08:00,2,2,11,13
TypeScript,pancakeswap/pancake-frontend,7337260c913ada43afde29426ed39a2f7854ed23,copilot-pr,7337260c913ada43afde29426ed39a2f7854ed23,2023-06-15 16:03:15+08:00,1,35,1,36
TypeScript,pancakeswap/pancake-frontend,2f33779c7aef3a2fd40b4f22bdc401cd3118438e,copilot-pr,2f33779c7aef3a2fd40b4f22bdc401cd3118438e,2023-06-15 14:14:05+08:00,2,2,2,4
TypeScript,pancakeswap/pancake-frontend,0ae20f8bcbb84c1338cd9037db2d41373d0364e1,copilot-pr,0ae20f8bcbb84c1338cd9037db2d41373d0364e1,2023-06-15 12:53:31+08:00,2,5,7,12
TypeScript,pancakeswap/pancake-frontend,b50179ceea4243b20a18f4f757585429b4f9a27d,copilot-pr,b50179ceea4243b20a18f4f757585429b4f9a27d,2023-06-15 11:36:50+08:00,1,0,6,6
TypeScript,pancakeswap/pancake-frontend,01120823876d939957c40f73f229fe90dde3ca84,copilot-pr,01120823876d939957c40f73f229fe90dde3ca84,2023-06-15 05:25:37+02:00,2,4,9,13
TypeScript,pancakeswap/pancake-frontend,938aa75f5070b7b22cec84686a60ddbea5642a37,copilot-pr,938aa75f5070b7b22cec84686a60ddbea5642a37,2023-06-14 10:30:43+08:00,17,190,340,530
TypeScript,pancakeswap/pancake-frontend,4510286c8dbcf0d22ad5a6a28ec8bc01b8da1a47,copilot-pr,4510286c8dbcf0d22ad5a6a28ec8bc01b8da1a47,2023-06-14 10:06:57+08:00,3,1,836,837
TypeScript,pancakeswap/pancake-frontend,e2cdb60085211928fa2fb20298fc88b2be5db0fa,copilot-pr,e2cdb60085211928fa2fb20298fc88b2be5db0fa,2023-06-14 01:50:36+02:00,1,106,143,249
TypeScript,pancakeswap/pancake-frontend,79d098be73ea91ef4d548bc44a92ae49d3acdf92,copilot,79d098be73ea91ef4d548bc44a92ae49d3acdf92,2023-06-13 11:30:05+08:00,2,2,2,4
TypeScript,pancakeswap/pancake-frontend,2083a8d0d4db60ad4f5ed7bcb1ec47a5340e0969,copilot-pr,2083a8d0d4db60ad4f5ed7bcb1ec47a5340e0969,2023-06-13 05:27:18+02:00,3,6,16,22
TypeScript,pancakeswap/pancake-frontend,9e31d6813cc6607a25404316e73c3cb8564c830c,copilot-pr,9e31d6813cc6607a25404316e73c3cb8564c830c,2023-06-13 03:50:42+02:00,1,5,5,10
TypeScript,pancakeswap/pancake-frontend,5a2120bd38e07358b9114302e0f5f4bad773de4e,copilot-pr,5a2120bd38e07358b9114302e0f5f4bad773de4e,2023-06-13 02:37:37+02:00,1,7,7,14
TypeScript,pancakeswap/pancake-frontend,23f11a1376e16576ca7617645de6ee5dcc901b48,copilot-pr,23f11a1376e16576ca7617645de6ee5dcc901b48,2023-06-12 17:39:50+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,2fe09cfbaee41e4f57a6a74cb514488746b88314,copilot,2fe09cfbaee41e4f57a6a74cb514488746b88314,2023-06-12 17:24:50+08:00,3,25,34,59
TypeScript,pancakeswap/pancake-frontend,77acda6cee9266a71dbdb1fc992f86ca5e767c10,copilot-pr,77acda6cee9266a71dbdb1fc992f86ca5e767c10,2023-06-12 16:37:13+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,29fa81478bba6076c3cfa262b33c395369da8289,copilot,29fa81478bba6076c3cfa262b33c395369da8289,2023-06-12 15:20:23+08:00,32,204,1763,1967
TypeScript,pancakeswap/pancake-frontend,21d71afe26de9230ea5a383ef8739e25a4757f65,copilot-pr,21d71afe26de9230ea5a383ef8739e25a4757f65,2023-06-09 15:07:37+08:00,1,2,0,2
TypeScript,pancakeswap/pancake-frontend,35b88defa2869315245ad62499163d29e8a576b3,copilot-pr,35b88defa2869315245ad62499163d29e8a576b3,2023-06-09 09:06:42+02:00,2,120,256,376
TypeScript,pancakeswap/pancake-frontend,1a62d5674e50d85a61c00c8554953dac20378db5,copilot-pr,1a62d5674e50d85a61c00c8554953dac20378db5,2023-06-09 13:29:15+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,c61cad8f0274a20c2a6f4141bb8761da586a0f2f,copilot-pr,c61cad8f0274a20c2a6f4141bb8761da586a0f2f,2023-06-09 12:02:01+08:00,6,13,5,18
TypeScript,pancakeswap/pancake-frontend,31e276842ebc315a15ecbc5d2df3e73a6220a53f,copilot-pr,31e276842ebc315a15ecbc5d2df3e73a6220a53f,2023-06-09 10:59:01+08:00,2,24,24,48
TypeScript,pancakeswap/pancake-frontend,893eee10c5cdce14ee0b3d94be963f70ced34892,copilot-pr,893eee10c5cdce14ee0b3d94be963f70ced34892,2023-06-09 10:55:03+08:00,1,9,9,18
TypeScript,pancakeswap/pancake-frontend,bbe2a44eb2b9f8a6256d3494edcf4400976484d8,copilot-pr,bbe2a44eb2b9f8a6256d3494edcf4400976484d8,2023-06-09 04:44:02+02:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,3c4d19e7574c403fb59da0d916d34a997e7d0587,copilot-pr,3c4d19e7574c403fb59da0d916d34a997e7d0587,2023-06-09 04:42:50+02:00,3,96,86,182
TypeScript,pancakeswap/pancake-frontend,de3e79a92693942353dfc67a610e445fddfa883c,copilot-pr,de3e79a92693942353dfc67a610e445fddfa883c,2023-06-09 10:11:01+08:00,17,1038,1705,2743
TypeScript,pancakeswap/pancake-frontend,abba1e87f3d8a0c9c8ca296d5212cfbc8147a6f7,copilot-pr,abba1e87f3d8a0c9c8ca296d5212cfbc8147a6f7,2023-06-09 04:10:35+02:00,2,2,6,8
TypeScript,pancakeswap/pancake-frontend,6a59501b1a1ff022cbe631b42030ee65ad44d416,copilot-pr,6a59501b1a1ff022cbe631b42030ee65ad44d416,2023-06-08 21:56:24+07:00,2,2,2,4
TypeScript,pancakeswap/pancake-frontend,3cdcf219d5958cc0444b4e7188b742cbb68c0df6,copilot-pr,3cdcf219d5958cc0444b4e7188b742cbb68c0df6,2023-06-08 16:34:40+08:00,5,6,13,19
TypeScript,pancakeswap/pancake-frontend,914c5c2f71a924748ac59bcc9698acafb9cfca23,copilot-pr,914c5c2f71a924748ac59bcc9698acafb9cfca23,2023-06-08 16:20:41+08:00,8,27,55,82
TypeScript,pancakeswap/pancake-frontend,8c68314770307a7d1a9c657716f02bd7a2985738,copilot-pr,8c68314770307a7d1a9c657716f02bd7a2985738,2023-06-08 15:51:35+08:00,3,0,42,42
TypeScript,pancakeswap/pancake-frontend,197e8cee3e13625d6b345e3cc3c9d492aa293fd4,copilot,197e8cee3e13625d6b345e3cc3c9d492aa293fd4,2023-06-08 12:34:39+08:00,7,13,51,64
TypeScript,pancakeswap/pancake-frontend,0d1d21ee6757904d63b0a2cb23bbb777c1a4fe56,copilot-pr,0d1d21ee6757904d63b0a2cb23bbb777c1a4fe56,2023-06-08 06:18:27+02:00,2,11,28,39
TypeScript,pancakeswap/pancake-frontend,5bdf4cf389c86a202de7c8812ffb74e1701ea6ba,copilot-pr,5bdf4cf389c86a202de7c8812ffb74e1701ea6ba,2023-06-08 06:07:47+02:00,5,28,60,88
TypeScript,pancakeswap/pancake-frontend,b3315de9684ceef6b0196aea41432c371f8d5b5e,copilot-pr,b3315de9684ceef6b0196aea41432c371f8d5b5e,2023-06-08 05:35:05+02:00,3,4,4,8
TypeScript,pancakeswap/pancake-frontend,9f0a9a4690edc665bd73e1e4fb91b41c4abff64a,copilot-pr,9f0a9a4690edc665bd73e1e4fb91b41c4abff64a,2023-06-08 09:39:10+07:00,2,2,2,4
TypeScript,pancakeswap/pancake-frontend,e6a741dc508774f52418694346fb941881f2aa7d,copilot-pr,e6a741dc508774f52418694346fb941881f2aa7d,2023-06-08 04:30:50+02:00,1,6,4,10
TypeScript,pancakeswap/pancake-frontend,760b75900f80099a96e0af6198248e4f4756fcbd,copilot-pr,760b75900f80099a96e0af6198248e4f4756fcbd,2023-06-08 09:27:53+08:00,18,197,328,525
TypeScript,pancakeswap/pancake-frontend,66298e82d970f480695905101ba75289402511df,copilot-pr,66298e82d970f480695905101ba75289402511df,2023-06-08 09:27:22+08:00,3,49,68,117
TypeScript,pancakeswap/pancake-frontend,f60f265e0179c1c604090d6381e13680b21d1174,copilot-pr,f60f265e0179c1c604090d6381e13680b21d1174,2023-06-07 21:43:11+07:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,6a9a7f4fa103324793bf7be48d897bb50dbc4e89,copilot-pr,6a9a7f4fa103324793bf7be48d897bb50dbc4e89,2023-06-07 19:30:38+07:00,1,0,24,24
TypeScript,pancakeswap/pancake-frontend,2c8bea3908362b26d23400471c0e8e6c23013901,copilot-pr,2c8bea3908362b26d23400471c0e8e6c23013901,2023-06-07 15:40:09+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,c80c92e44ee1b1eb8794d9121b81f569e0294f4c,copilot-pr,c80c92e44ee1b1eb8794d9121b81f569e0294f4c,2023-06-07 13:21:51+08:00,2,23,23,46
TypeScript,pancakeswap/pancake-frontend,07523ae5d3cccd4e2af76efbbff693850dcc30f9,copilot-pr,07523ae5d3cccd4e2af76efbbff693850dcc30f9,2023-06-07 05:08:05+02:00,3,38,106,144
TypeScript,pancakeswap/pancake-frontend,564e386d01ba77ed2c2c4329a796ab34eaf6a1b8,copilot-pr,564e386d01ba77ed2c2c4329a796ab34eaf6a1b8,2023-06-07 03:38:06+02:00,7,8,8,16
TypeScript,pancakeswap/pancake-frontend,680ceacd2595e0a68823e3b731f54ed48c8ad8e9,copilot-pr,680ceacd2595e0a68823e3b731f54ed48c8ad8e9,2023-06-06 22:31:56+07:00,2,0,5,5
TypeScript,pancakeswap/pancake-frontend,17aef525a2ffedf4d9ed96432d46064c6959fbb7,copilot-pr,17aef525a2ffedf4d9ed96432d46064c6959fbb7,2023-06-06 14:39:46+08:00,6,11,64,75
TypeScript,pancakeswap/pancake-frontend,ee8d833c65fe4b2e67d008d95e6cb10ac3cb20ea,copilot,ee8d833c65fe4b2e67d008d95e6cb10ac3cb20ea,2023-06-06 12:37:47+08:00,4,14,3,17
TypeScript,pancakeswap/pancake-frontend,ce30e38988bd3b582ec046eb384acc940a1ff4b3,copilot-pr,ce30e38988bd3b582ec046eb384acc940a1ff4b3,2023-06-06 05:42:55+02:00,2,52,4,56
TypeScript,pancakeswap/pancake-frontend,7a32057913e165792580464ccdcb0559acfacb9f,copilot-pr,7a32057913e165792580464ccdcb0559acfacb9f,2023-06-06 11:15:31+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,0529124e9d31fbee55f8bf18b08bc7b8fa3ddf14,copilot-pr,0529124e9d31fbee55f8bf18b08bc7b8fa3ddf14,2023-06-06 11:12:52+08:00,19,274,268,542
TypeScript,pancakeswap/pancake-frontend,6cb12dd7ce80ccc05bdca671451f3cafad07717f,copilot,6cb12dd7ce80ccc05bdca671451f3cafad07717f,2023-06-05 15:18:41+08:00,3,158,49,207
TypeScript,pancakeswap/pancake-frontend,e0f8bc9dbd3c01a30e195a7f772ee22436f9ee42,copilot-pr,e0f8bc9dbd3c01a30e195a7f772ee22436f9ee42,2023-06-05 14:43:18+08:00,3,1,16,17
TypeScript,pancakeswap/pancake-frontend,fe29e9588e5d3012882db4ace6c7017646a856b4,copilot-pr,fe29e9588e5d3012882db4ace6c7017646a856b4,2023-06-05 04:34:47+02:00,2,8,2,10
TypeScript,pancakeswap/pancake-frontend,a80adeabe9e1e43c7c61bf2a8ac0fd56d2499493,copilot-pr,a80adeabe9e1e43c7c61bf2a8ac0fd56d2499493,2023-06-05 04:34:03+02:00,2,4,12,16
TypeScript,pancakeswap/pancake-frontend,c7f39d739dd919d8b124f6ade21e8f4388ad7ec8,copilot-pr,c7f39d739dd919d8b124f6ade21e8f4388ad7ec8,2023-06-04 04:54:46+08:00,2,4,4,8
TypeScript,pancakeswap/pancake-frontend,0a5db017c2ad009e95e6e03d68aa82457b188a56,copilot-pr,0a5db017c2ad009e95e6e03d68aa82457b188a56,2023-06-03 22:20:39+02:00,1,3,10,13
TypeScript,pancakeswap/pancake-frontend,f05f46451ff453e5022b2e75f36d77ca68d70b70,copilot-pr,f05f46451ff453e5022b2e75f36d77ca68d70b70,2023-06-03 21:23:04+02:00,4,20,12,32
TypeScript,pancakeswap/pancake-frontend,e62ac8796a3f08db7132e32c76413c26ac3171a0,copilot-pr,e62ac8796a3f08db7132e32c76413c26ac3171a0,2023-06-02 16:14:08+08:00,14,70,92,162
TypeScript,pancakeswap/pancake-frontend,098ff1920280c2f67792ae9538674ac123205cf1,copilot-pr,098ff1920280c2f67792ae9538674ac123205cf1,2023-06-02 15:54:28+08:00,8,87,161,248
TypeScript,pancakeswap/pancake-frontend,1ec75efe1662128211b34242a3e9c0cb6f9eb925,copilot-pr,1ec75efe1662128211b34242a3e9c0cb6f9eb925,2023-06-02 12:42:44+08:00,13,56,450,506
TypeScript,pancakeswap/pancake-frontend,52a0d751ec8028c8c43861497054dc78fb8ece92,copilot-pr,52a0d751ec8028c8c43861497054dc78fb8ece92,2023-06-01 22:08:40+08:00,3,1,227,228
TypeScript,pancakeswap/pancake-frontend,6c4551c638936b158fa1f3419c75b66709462b74,copilot,6c4551c638936b158fa1f3419c75b66709462b74,2023-06-01 21:56:14+08:00,2,2,111,113
TypeScript,pancakeswap/pancake-frontend,ca8118ca09d6cbdcbc69d04546af796eb7ec532e,copilot-pr,ca8118ca09d6cbdcbc69d04546af796eb7ec532e,2023-06-01 20:47:29+08:00,10,11,120,131
TypeScript,pancakeswap/pancake-frontend,7de5020f8d60ff542ea6ff095c5a88b15ef07e1c,copilot-pr,7de5020f8d60ff542ea6ff095c5a88b15ef07e1c,2023-06-01 10:13:31+02:00,4,328,13,341
TypeScript,pancakeswap/pancake-frontend,913569914ef0ece51cc0e07fe0ec8ab7afaf734e,copilot-pr,913569914ef0ece51cc0e07fe0ec8ab7afaf734e,2023-06-01 10:12:40+02:00,1,5,16,21
TypeScript,pancakeswap/pancake-frontend,0bb8654d34c51c330a42957d32cfbfe6a12e0120,copilot-pr,0bb8654d34c51c330a42957d32cfbfe6a12e0120,2023-06-01 07:43:19+02:00,4,595,0,595
TypeScript,pancakeswap/pancake-frontend,9d53dae2e3186f5174d821e2fb8c71f233202540,copilot-pr,9d53dae2e3186f5174d821e2fb8c71f233202540,2023-06-01 13:27:46+08:00,23,117,155,272
TypeScript,pancakeswap/pancake-frontend,8225cf7db0aa93e0e6c94e4c4af36fb6ea63219f,copilot-pr,8225cf7db0aa93e0e6c94e4c4af36fb6ea63219f,2023-06-01 11:34:03+08:00,1,9,9,18
TypeScript,pancakeswap/pancake-frontend,fc6fd2086c82394d254667e6605e9c74f5b5a448,copilot-pr,fc6fd2086c82394d254667e6605e9c74f5b5a448,2023-06-01 10:51:49+08:00,1,0,3,3
TypeScript,pancakeswap/pancake-frontend,b17c14d932f8e16880dab726e93717d6c180db27,copilot-pr,b17c14d932f8e16880dab726e93717d6c180db27,2023-05-31 19:44:18+02:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,abcc295ba7b24cd53494ec6cd4a22f17aaa9a563,copilot,abcc295ba7b24cd53494ec6cd4a22f17aaa9a563,2023-05-31 18:31:51+08:00,3,5,6,11
TypeScript,pancakeswap/pancake-frontend,678008bb8d9cf460172f36da1155295b45434856,copilot-pr,678008bb8d9cf460172f36da1155295b45434856,2023-05-31 14:50:45+08:00,22,380,563,943
TypeScript,pancakeswap/pancake-frontend,a2e7bf5f8a7eaa8f4099541f0a01680ee6357b11,copilot-pr,a2e7bf5f8a7eaa8f4099541f0a01680ee6357b11,2023-05-31 13:03:27+08:00,3,1,3,4
TypeScript,pancakeswap/pancake-frontend,1411fd501aea87392c98b7dd364c1f1b0cdc7a07,copilot-pr,1411fd501aea87392c98b7dd364c1f1b0cdc7a07,2023-05-31 11:54:54+08:00,2,7,8,15
TypeScript,pancakeswap/pancake-frontend,ddecbfd5ff15806a84aa0cfd130c0046613148be,copilot,ddecbfd5ff15806a84aa0cfd130c0046613148be,2023-05-31 10:41:56+08:00,2,16,163,179
TypeScript,pancakeswap/pancake-frontend,96b6ad0eabc5bc9ddb84b7dd3ee4e080c103f4f4,copilot,96b6ad0eabc5bc9ddb84b7dd3ee4e080c103f4f4,2023-05-31 10:41:44+08:00,1,7,7,14
TypeScript,pancakeswap/pancake-frontend,1dd015acac82db62427f4b9ca38c3d072e89ace0,copilot-pr,1dd015acac82db62427f4b9ca38c3d072e89ace0,2023-05-30 23:22:44+08:00,1,3,3,6
TypeScript,pancakeswap/pancake-frontend,cabdb50933cccffebda2aac85ef7cfbc68657097,copilot-pr,cabdb50933cccffebda2aac85ef7cfbc68657097,2023-05-30 18:39:53+08:00,1,0,7,7
TypeScript,pancakeswap/pancake-frontend,73dead0c49e9eee1d9bba19139b108406b305b5a,copilot-pr,73dead0c49e9eee1d9bba19139b108406b305b5a,2023-05-30 10:32:40+08:00,2,24,24,48
TypeScript,pancakeswap/pancake-frontend,e8aa41a627971cddecefb6a901b784000bb71500,copilot-pr,e8aa41a627971cddecefb6a901b784000bb71500,2023-05-30 10:23:41+08:00,3,29,57,86
